FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25661752","04/13 (18:22:19)","134657550","117000","116995","0","117000","(126000 to 243000)","s_cmh9_5689","completed","0","243000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25661561","04/13 (18:17:12)","134657294","3400","3402","0","3400","(3400 to 6800)","s_cmh8_3583","completed","0","10200","s_cmh8_3583",",,142.147.96.123,,,"
"25661561","04/13 (18:17:12)","134657295","3400","3402","0","3400","(0 to 3400)","s_cmh8_3617","completed","0","10200","s_cmh8_3617",",,138.226.244.74,,,"
"25661561","04/13 (18:17:12)","134657296","3400","3402","0","3400","(6800 to 10200)","s_cmh8_3656","completed","0","10200","s_cmh8_3656",",,5.135.75.177,,,"
"25661318","04/13 (18:11:14)","134656972","2744","2748","0","2744","(370176 to 372920)","s_cmh8_3583","completed","364690","16500","s_cmh8_3583",",,142.147.96.125,,,"
"25661318","04/13 (18:11:14)","134656973","2743","2743","0","2743","(367433 to 370176)","s_cmh8_3617","completed","364690","16500","s_cmh8_3617",",,138.226.244.76,,,"
"25661318","04/13 (18:11:14)","134656974","2743","2745","0","2743","(364690 to 367433)","s_cmh8_3656","completed","364690","16500","s_cmh8_3656",",,5.135.75.179,,,"
"25661081","04/13 (18:08:19)","134656682","72920","72743","0","72920","(300000 to 372920)","s_cmh9_5702","completed","300000","96000","s_cmh9_5702",",,89.116.64.219,,89.116.64.220,,89.116.64.240,,89.117.12.8,,89.117.12.9,,89.117.12.14,,89.117.12.18,,89.117.12.21,,89.117.12.26,,89.117.12.28,,89.117.12.45,,89.117.12.48,,,"
"25660880","04/13 (18:04:17)","134656384","17500","17504","0","17500","(0 to 17500)","s_cmh11_1341","completed","0","87500","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25660880","04/13 (18:04:17)","134656385","35000","35008","0","35000","(52500 to 87500)","s_cmh11_1343","completed","0","87500","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25660880","04/13 (18:04:17)","134656386","35000","35005","0","35000","(17500 to 52500)","s_cmh11_1372","completed","0","87500","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25660631","04/13 (17:59:14)","134656064","5300","0","0","5300","(359390 to 364690)","s_cmh8_3656","completed","359390","5300","s_cmh8_3656",",,5.135.75.181,,,"
"25660532","04/13 (17:57:19)","134655933","112000","111995","0","112000","(188000 to 300000)","s_cmh9_5687","completed","84000","216000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25660532","04/13 (17:57:19)","134655934","104000","104000","0","104000","(84000 to 188000)","s_cmh9_5689","completed","84000","216000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25660376","04/13 (17:53:12)","134655716","3530","106","0","3530","(355860 to 359390)","s_cmh8_3617","completed","355860","3530","s_cmh8_3617",",,138.226.244.75,,,"
"25660172","04/13 (17:47:13)","134655439","4050","4052","0","4050","(347760 to 351810)","s_cmh8_3617","completed","347760","8100","s_cmh8_3617",",,138.226.244.77,,,"
"25660172","04/13 (17:47:13)","134655440","4050","2256","0","4050","(351810 to 355860)","s_cmh8_3656","completed","347760","8100","s_cmh8_3656",",,5.135.75.180,,,"
"25659994","04/13 (17:43:18)","134655189","84000","84005","0","84000","(0 to 84000)","s_cmh9_5702","completed","0","84000","s_cmh9_5702",",,89.116.64.219,,89.116.64.220,,89.116.64.240,,89.117.12.8,,89.117.12.9,,89.117.12.14,,89.117.12.18,,89.117.12.21,,89.117.12.26,,89.117.12.28,,89.117.12.45,,89.117.12.48,,,"
"25659921","04/13 (17:41:12)","134655093","3380","3382","0","3380","(341000 to 344380)","s_cmh8_3583","completed","337620","10140","s_cmh8_3583",",,142.147.96.123,,,"
"25659921","04/13 (17:41:12)","134655094","3380","3382","0","3380","(344380 to 347760)","s_cmh8_3617","completed","337620","10140","s_cmh8_3617",",,138.226.244.74,,,"
"25659921","04/13 (17:41:12)","134655095","3380","3382","0","3380","(337620 to 341000)","s_cmh8_3656","completed","337620","10140","s_cmh8_3656",",,5.135.75.177,,,"
"25659866","04/13 (17:39:18)","134655023","5284","5288","0","5284","(367636 to 372920)","s_cmh11_1341","completed","346500","85000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25659866","04/13 (17:39:18)","134655024","10568","10576","0","10568","(346500 to 357068)","s_cmh11_1343","completed","346500","85000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25659866","04/13 (17:39:18)","134655025","10568","10575","0","10568","(357068 to 367636)","s_cmh11_1372","completed","346500","85000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25659698","04/13 (17:35:12)","134654788","5400","5404","0","5400","(332220 to 337620)","s_cmh8_3583","completed","321420","16200","s_cmh8_3583",",,142.147.96.125,,,"
"25659698","04/13 (17:35:12)","134654789","5400","5403","0","5400","(321420 to 326820)","s_cmh8_3617","completed","321420","16200","s_cmh8_3617",",,138.226.244.76,,,"
"25659698","04/13 (17:35:12)","134654790","5400","5404","0","5400","(326820 to 332220)","s_cmh8_3656","completed","321420","16200","s_cmh8_3656",",,5.135.75.179,,,"
"25659387","04/13 (17:32:19)","134654346","72035","72040","0","72035","(300885 to 372920)","s_cmh9_5687","completed","234000","189000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25659387","04/13 (17:32:19)","134654347","66885","66883","0","66885","(234000 to 300885)","s_cmh9_5689","completed","234000","189000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25659064","04/13 (17:23:12)","134653866","5200","14","0","5200","(311020 to 316220)","s_cmh8_3583","completed","305820","15600","s_cmh8_3583",",,142.147.96.126,,,"
"25659064","04/13 (17:23:12)","134653867","5200","5204","0","5200","(305820 to 311020)","s_cmh8_3617","completed","305820","15600","s_cmh8_3617",",,138.226.244.75,,,"
"25659064","04/13 (17:23:12)","134653868","5200","0","0","5200","(316220 to 321420)","s_cmh8_3656","completed","305820","15600","s_cmh8_3656",",,5.135.75.181,,,"
"25658978","04/13 (17:19:19)","134653754","72000","71608","0","72000","(234000 to 306000)","s_cmh9_5702","completed","234000","72000","s_cmh9_5702",",,89.116.64.219,,89.116.64.220,,89.116.64.240,,89.117.12.8,,89.117.12.9,,89.117.12.14,,89.117.12.18,,89.117.12.21,,89.117.12.26,,89.117.12.28,,89.117.12.45,,89.117.12.48,,,"
"25658975","04/13 (17:19:18)","134653750","3480","3484","0","3480","(302340 to 305820)","s_cmh8_3617","completed","298860","6960","s_cmh8_3617",",,138.226.244.75,,,"
"25658975","04/13 (17:19:18)","134653751","3480","422","0","3480","(298860 to 302340)","s_cmh8_3656","completed","298860","6960","s_cmh8_3656",",,5.135.75.178,,,"
"25658803","04/13 (17:14:18)","134653518","16500","16500","0","16500","(288750 to 305250)","s_cmh11_1341","completed","255750","90750","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25658803","04/13 (17:14:18)","134653519","33000","33006","0","33000","(305250 to 338250)","s_cmh11_1343","completed","255750","90750","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25658803","04/13 (17:14:18)","134653520","33000","33007","0","33000","(255750 to 288750)","s_cmh11_1372","completed","255750","90750","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25658803","04/13 (17:14:18)","134653521","8250","8252","0","8250","(338250 to 346500)","s_cmh11_1388","completed","255750","90750","s_cmh11_1388",",,69.162.64.213,,,"
"25658774","04/13 (17:13:17)","134653479","4000","1847","0","4000","(286860 to 290860)","s_cmh8_3583","completed","286860","12000","s_cmh8_3583",",,142.147.96.126,,,"
"25658774","04/13 (17:13:17)","134653480","4000","4002","0","4000","(290860 to 294860)","s_cmh8_3617","completed","286860","12000","s_cmh8_3617",",,138.226.244.77,,,"
"25658774","04/13 (17:13:17)","134653481","4000","1388","0","4000","(294860 to 298860)","s_cmh8_3656","completed","286860","12000","s_cmh8_3656",",,5.135.75.180,,,"
"25658432","04/13 (17:07:17)","134653024","3360","3362","0","3360","(283500 to 286860)","s_cmh8_3583","completed","276780","10080","s_cmh8_3583",",,142.147.96.123,,,"
"25658432","04/13 (17:07:17)","134653025","3360","3361","0","3360","(280140 to 283500)","s_cmh8_3617","completed","276780","10080","s_cmh8_3617",",,138.226.244.74,,,"
"25658432","04/13 (17:07:17)","134653026","3360","3361","0","3360","(276780 to 280140)","s_cmh8_3656","completed","276780","10080","s_cmh8_3656",",,5.135.75.177,,,"
"25658335","04/13 (17:05:18)","134652868","84000","84005","0","84000","(78000 to 162000)","s_cmh9_5687","completed","0","162000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25658335","04/13 (17:05:18)","134652869","78000","78003","0","78000","(0 to 78000)","s_cmh9_5689","completed","0","162000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25658029","04/13 (17:01:17)","134652462","5300","5304","0","5300","(266180 to 271480)","s_cmh8_3583","completed","260880","15900","s_cmh8_3583",",,142.147.96.125,,,"
"25658029","04/13 (17:01:17)","134652463","5300","5304","0","5300","(271480 to 276780)","s_cmh8_3617","completed","260880","15900","s_cmh8_3617",",,138.226.244.76,,,"
"25658029","04/13 (17:01:17)","134652464","5300","5304","0","5300","(260880 to 266180)","s_cmh8_3656","completed","260880","15900","s_cmh8_3656",",,5.135.75.179,,,"
"25657658","04/13 (16:49:19)","134651968","5100","5103","0","5100","(245580 to 250680)","s_cmh8_3583","completed","245580","15300","s_cmh8_3583",",,142.147.96.126,,,"
"25657658","04/13 (16:49:19)","134651969","5100","5104","0","5100","(250680 to 255780)","s_cmh8_3617","completed","245580","15300","s_cmh8_3617",",,138.226.244.75,,,"
"25657658","04/13 (16:49:19)","134651970","5100","0","0","5100","(255780 to 260880)","s_cmh8_3656","completed","245580","15300","s_cmh8_3656",",,5.135.75.181,,,"
"25657657","04/13 (16:49:18)","134651964","16000","16000","0","16000","(199750 to 215750)","s_cmh11_1341","completed","167750","88000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25657657","04/13 (16:49:18)","134651965","32000","32007","0","32000","(215750 to 247750)","s_cmh11_1343","completed","167750","88000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25657657","04/13 (16:49:18)","134651966","32000","32004","0","32000","(167750 to 199750)","s_cmh11_1372","completed","167750","88000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25657657","04/13 (16:49:18)","134651967","8000","8000","0","8000","(247750 to 255750)","s_cmh11_1388","completed","167750","88000","s_cmh11_1388",",,69.162.64.213,,,"
"25657438","04/13 (16:43:17)","134651681","3430","3274","0","3430","(235290 to 238720)","s_cmh8_3583","completed","235290","10290","s_cmh8_3583",",,142.147.96.124,,,"
"25657438","04/13 (16:43:17)","134651682","3430","3434","0","3430","(238720 to 242150)","s_cmh8_3617","completed","235290","10290","s_cmh8_3617",",,138.226.244.75,,,"
"25657438","04/13 (16:43:17)","134651683","3430","2999","0","3430","(242150 to 245580)","s_cmh8_3656","completed","235290","10290","s_cmh8_3656",",,5.135.75.178,,,"
"25657345","04/13 (16:40:13)","134651531","70000","70002","0","70000","(257000 to 327000)","s_cmh9_5687","completed","192000","135000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25657345","04/13 (16:40:13)","134651532","65000","65000","0","65000","(192000 to 257000)","s_cmh9_5689","completed","192000","135000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25657116","04/13 (16:35:19)","134651226","3950","3951","0","3950","(223440 to 227390)","s_cmh8_3583","completed","223440","11850","s_cmh8_3583",",,142.147.96.126,,,"
"25657116","04/13 (16:35:19)","134651227","3950","3952","0","3950","(231340 to 235290)","s_cmh8_3617","completed","223440","11850","s_cmh8_3617",",,138.226.244.77,,,"
"25657116","04/13 (16:35:19)","134651228","3950","3952","0","3950","(227390 to 231340)","s_cmh8_3656","completed","223440","11850","s_cmh8_3656",",,5.135.75.180,,,"
"25656775","04/13 (16:31:18)","134650744","3340","3342","0","3340","(216760 to 220100)","s_cmh8_3583","completed","213420","10020","s_cmh8_3583",",,142.147.96.123,,,"
"25656775","04/13 (16:31:18)","134650745","3340","3342","0","3340","(220100 to 223440)","s_cmh8_3617","completed","213420","10020","s_cmh8_3617",",,138.226.244.74,,,"
"25656775","04/13 (16:31:18)","134650746","3340","3342","0","3340","(213420 to 216760)","s_cmh8_3656","completed","213420","10020","s_cmh8_3656",",,5.135.75.177,,,"
"25656628","04/13 (16:25:18)","134650512","5200","5201","0","5200","(203020 to 208220)","s_cmh8_3583","completed","197820","15600","s_cmh8_3583",",,142.147.96.125,,,"
"25656628","04/13 (16:25:18)","134650513","5200","5204","0","5200","(208220 to 213420)","s_cmh8_3617","completed","197820","15600","s_cmh8_3617",",,138.226.244.76,,,"
"25656628","04/13 (16:25:18)","134650514","5200","5203","0","5200","(197820 to 203020)","s_cmh8_3656","completed","197820","15600","s_cmh8_3656",",,5.135.75.179,,,"
"25656609","04/13 (16:24:18)","134650484","15500","15503","0","15500","(152250 to 167750)","s_cmh11_1341","completed","82500","85250","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25656609","04/13 (16:24:18)","134650485","31000","31006","0","31000","(121250 to 152250)","s_cmh11_1343","completed","82500","85250","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25656609","04/13 (16:24:18)","134650486","31000","31008","0","31000","(82500 to 113500)","s_cmh11_1372","completed","82500","85250","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25656609","04/13 (16:24:18)","134650487","7750","7752","0","7750","(113500 to 121250)","s_cmh11_1388","completed","82500","85250","s_cmh11_1388",",,69.162.64.213,,,"
"25656376","04/13 (16:17:21)","134650177","56000","56005","0","56000","(36000 to 92000)","s_cmh9_5687","completed","36000","108000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25656376","04/13 (16:17:21)","134650178","52000","52004","0","52000","(92000 to 144000)","s_cmh9_5689","completed","36000","108000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25656275","04/13 (16:13:17)","134650028","5000","5004","0","5000","(192820 to 197820)","s_cmh8_3583","completed","182820","15000","s_cmh8_3583",",,142.147.96.126,,,"
"25656275","04/13 (16:13:17)","134650029","5000","5002","0","5000","(182820 to 187820)","s_cmh8_3617","completed","182820","15000","s_cmh8_3617",",,138.226.244.75,,,"
"25656275","04/13 (16:13:17)","134650030","5000","0","0","5000","(187820 to 192820)","s_cmh8_3656","completed","182820","15000","s_cmh8_3656",",,5.135.75.181,,,"
"25655902","04/13 (16:07:17)","134649531","3380","3384","0","3380","(176060 to 179440)","s_cmh8_3583","completed","172680","10140","s_cmh8_3583",",,142.147.96.124,,,"
"25655902","04/13 (16:07:17)","134649532","3380","3384","0","3380","(172680 to 176060)","s_cmh8_3617","completed","172680","10140","s_cmh8_3617",",,138.226.244.75,,,"
"25655902","04/13 (16:07:17)","134649533","3380","3384","0","3380","(179440 to 182820)","s_cmh8_3656","completed","172680","10140","s_cmh8_3656",",,5.135.75.178,,,"
"25655554","04/13 (16:01:17)","134649059","3900","3902","0","3900","(164880 to 168780)","s_cmh8_3583","completed","160980","11700","s_cmh8_3583",",,142.147.96.126,,,"
"25655554","04/13 (16:01:17)","134649060","3900","3902","0","3900","(168780 to 172680)","s_cmh8_3617","completed","160980","11700","s_cmh8_3617",",,138.226.244.77,,,"
"25655554","04/13 (16:01:17)","134649061","3900","3902","0","3900","(160980 to 164880)","s_cmh8_3656","completed","160980","11700","s_cmh8_3656",",,5.135.75.180,,,"
"25655364","04/13 (15:57:23)","134648834","15000","15004","0","15000","(60000 to 75000)","s_cmh11_1341","completed","0","82500","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25655364","04/13 (15:57:23)","134648835","30000","30008","0","30000","(0 to 30000)","s_cmh11_1343","completed","0","82500","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25655364","04/13 (15:57:23)","134648836","30000","30005","0","30000","(30000 to 60000)","s_cmh11_1372","completed","0","82500","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25655364","04/13 (15:57:23)","134648837","7500","7502","0","7500","(75000 to 82500)","s_cmh11_1388","completed","0","82500","s_cmh11_1388",",,69.162.64.213,,,"
"25655297","04/13 (15:53:18)","134648745","3320","3322","0","3320","(151020 to 154340)","s_cmh8_3583","completed","151020","9960","s_cmh8_3583",",,142.147.96.123,,,"
"25655297","04/13 (15:53:18)","134648746","3320","3322","0","3320","(154340 to 157660)","s_cmh8_3617","completed","151020","9960","s_cmh8_3617",",,138.226.244.74,,,"
"25655297","04/13 (15:53:18)","134648747","3320","3322","0","3320","(157660 to 160980)","s_cmh8_3656","completed","151020","9960","s_cmh8_3656",",,5.135.75.177,,,"
"25655234","04/13 (15:50:57)","134648666","42000","42001","0","42000","(0 to 42000)","s_cmh9_5687","completed","0","81000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25655234","04/13 (15:50:57)","134648667","39000","39001","0","39000","(42000 to 81000)","s_cmh9_5689","completed","0","81000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25655162","04/13 (15:49:19)","134648563","5100","5104","0","5100","(140820 to 145920)","s_cmh8_3583","completed","135720","15300","s_cmh8_3583",",,142.147.96.125,,,"
"25655162","04/13 (15:49:19)","134648564","5100","5103","0","5100","(145920 to 151020)","s_cmh8_3617","completed","135720","15300","s_cmh8_3617",",,138.226.244.76,,,"
"25655162","04/13 (15:49:19)","134648565","5100","5103","0","5100","(135720 to 140820)","s_cmh8_3656","completed","135720","15300","s_cmh8_3656",",,5.135.75.179,,,"
"25654714","04/13 (15:37:20)","134647935","4900","4903","0","4900","(125920 to 130820)","s_cmh8_3583","completed","121020","14700","s_cmh8_3583",",,142.147.96.126,,,"
"25654714","04/13 (15:37:20)","134647936","4900","4904","0","4900","(130820 to 135720)","s_cmh8_3617","completed","121020","14700","s_cmh8_3617",",,138.226.244.75,,,"
"25654714","04/13 (15:37:20)","134647937","4900","0","0","4900","(121020 to 125920)","s_cmh8_3656","completed","121020","14700","s_cmh8_3656",",,5.135.75.181,,,"
"25654180","04/13 (15:29:49)","134647152","3330","3334","0","3330","(117690 to 121020)","s_cmh8_3583","completed","111030","9990","s_cmh8_3583",",,142.147.96.124,,,"
"25654180","04/13 (15:29:49)","134647153","3330","3334","0","3330","(111030 to 114360)","s_cmh8_3617","completed","111030","9990","s_cmh8_3617",",,138.226.244.75,,,"
"25654180","04/13 (15:29:49)","134647154","3330","3334","0","3330","(114360 to 117690)","s_cmh8_3656","completed","111030","9990","s_cmh8_3656",",,5.135.75.178,,,"
"25654003","04/13 (15:25:18)","134646901","3850","3852","0","3850","(107180 to 111030)","s_cmh8_3583","completed","99480","11550","s_cmh8_3583",",,142.147.96.126,,,"
"25654003","04/13 (15:25:18)","134646902","3850","3852","0","3850","(103330 to 107180)","s_cmh8_3617","completed","99480","11550","s_cmh8_3617",",,138.226.244.77,,,"
"25654003","04/13 (15:25:18)","134646903","3850","3852","0","3850","(99480 to 103330)","s_cmh8_3656","completed","99480","11550","s_cmh8_3656",",,5.135.75.180,,,"
"25653706","04/13 (15:17:18)","134646467","3300","3302","0","3300","(89580 to 92880)","s_cmh8_3583","completed","89580","9900","s_cmh8_3583",",,142.147.96.123,,,"
"25653706","04/13 (15:17:18)","134646468","3300","3302","0","3300","(92880 to 96180)","s_cmh8_3617","completed","89580","9900","s_cmh8_3617",",,138.226.244.74,,,"
"25653706","04/13 (15:17:18)","134646469","3300","3302","0","3300","(96180 to 99480)","s_cmh8_3656","completed","89580","9900","s_cmh8_3656",",,5.135.75.177,,,"
"25653577","04/13 (15:13:18)","134646193","5000","5003","0","5000","(79580 to 84580)","s_cmh8_3583","completed","74580","15000","s_cmh8_3583",",,142.147.96.125,,,"
"25653577","04/13 (15:13:18)","134646194","5000","5004","0","5000","(74580 to 79580)","s_cmh8_3617","completed","74580","15000","s_cmh8_3617",",,138.226.244.76,,,"
"25653577","04/13 (15:13:18)","134646195","5000","5004","0","5000","(84580 to 89580)","s_cmh8_3656","completed","74580","15000","s_cmh8_3656",",,5.135.75.179,,,"
"25652856","04/13 (15:01:18)","134645097","4800","4804","0","4800","(60180 to 64980)","s_cmh8_3583","completed","60180","14400","s_cmh8_3583",",,142.147.96.126,,,"
"25652856","04/13 (15:01:18)","134645098","4800","4804","0","4800","(69780 to 74580)","s_cmh8_3617","completed","60180","14400","s_cmh8_3617",",,138.226.244.75,,,"
"25652856","04/13 (15:01:18)","134645099","4800","0","0","4800","(64980 to 69780)","s_cmh8_3656","completed","60180","14400","s_cmh8_3656",",,5.135.75.181,,,"
"25652707","04/13 (14:55:18)","134644873","3280","3284","0","3280","(53620 to 56900)","s_cmh8_3583","completed","50340","9840","s_cmh8_3583",",,142.147.96.124,,,"
"25652707","04/13 (14:55:18)","134644874","3280","3284","0","3280","(50340 to 53620)","s_cmh8_3617","completed","50340","9840","s_cmh8_3617",",,138.226.244.75,,,"
"25652707","04/13 (14:55:18)","134644875","3280","3284","0","3280","(56900 to 60180)","s_cmh8_3656","completed","50340","9840","s_cmh8_3656",",,5.135.75.178,,,"
"25652484","04/13 (14:49:18)","134644548","3800","3790","0","3800","(46540 to 50340)","s_cmh8_3583","completed","38940","11400","s_cmh8_3583",",,142.147.96.126,,,"
"25652484","04/13 (14:49:18)","134644549","3800","3801","0","3800","(38940 to 42740)","s_cmh8_3617","completed","38940","11400","s_cmh8_3617",",,138.226.244.77,,,"
"25652484","04/13 (14:49:18)","134644550","3800","3801","0","3800","(42740 to 46540)","s_cmh8_3656","completed","38940","11400","s_cmh8_3656",",,5.135.75.180,,,"
"25652225","04/13 (14:41:18)","134644099","3280","3282","0","3280","(32380 to 35660)","s_cmh8_3583","completed","29100","9840","s_cmh8_3583",",,142.147.96.123,,,"
"25652225","04/13 (14:41:18)","134644100","3280","3282","0","3280","(29100 to 32380)","s_cmh8_3617","completed","29100","9840","s_cmh8_3617",",,138.226.244.74,,,"
"25652225","04/13 (14:41:18)","134644101","3280","3282","0","3280","(35660 to 38940)","s_cmh8_3656","completed","29100","9840","s_cmh8_3656",",,5.135.75.177,,,"
"25648185","04/13 (12:44:32)","134638124","12800","12801","0","12800","(316870 to 329670)","s_cmh8_3583","completed","291270","38400","s_cmh8_3583",",,142.147.96.126,,,"
"25648185","04/13 (12:44:32)","134638125","12800","11168","0","12800","(304070 to 316870)","s_cmh8_3617","completed","291270","38400","s_cmh8_3617",",,138.226.244.77,,,"
"25648185","04/13 (12:44:32)","134638126","12800","1181","0","12800","(291270 to 304070)","s_cmh8_3656","completed","291270","38400","s_cmh8_3656",",,5.135.75.180,,,"
"25643163","04/13 (09:51:23)","134631054","230000","102999","0","230000","(0 to 230000)","s_cmh6_5940","completed","0","230000","s_cmh6_5940",",,198.12.123.236,,198.12.123.238,,198.12.123.240,,198.12.123.242,,198.12.123.244,,198.12.123.246,,198.12.123.248,,198.12.123.250,,198.12.123.252,,198.12.123.254,,,"
"25642941","04/13 (09:37:19)","134630432","222929","104624","0","222943","(150000 to 372943)","s_cmh6_5940","completed","150000","225000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25642729","04/13 (09:22:19)","134630019","45000","20124","0","45000","(150000 to 195000)","s_cmh6_5940","completed","150000","45000","s_cmh6_5940",",,198.12.123.237,,,"
"25642719","04/13 (09:21:13)","134629993","50000","6962","0","50000","(150000 to 200000)","s_cmh6_5940","completed","150000","50000","s_cmh6_5940",",,198.12.123.237,,,"
"25642550","04/13 (09:09:15)","134629749","150000","115085","0","150000","(0 to 150000)","s_cmh6_5940","completed","0","150000","s_cmh6_5940",",,198.12.123.236,,198.12.123.238,,198.12.123.240,,198.12.123.242,,198.12.123.244,,198.12.123.246,,198.12.123.248,,198.12.123.250,,198.12.123.252,,198.12.123.254,,,"
"25642285","04/13 (08:55:20)","134629398","102693","102433","0","102693","(270250 to 372943)","s_cmh6_5940","completed","270250","220000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
