FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25533420,""04/10 (13:06:48)"",""134474475"",""3900"",""3902"",""0"",""3900"",""(87030 to 90930)"",""s_cmh8_3656"",""completed"",""79230"",""11700"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25533175,""04/10 (12:59:48)"",""134474132"",""4560"",""3163"",""0"",""4560"",""(70110 to 74670)"",""s_cmh8_3583"",""completed"",""65550"",""13680"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25533175,""04/10 (12:59:48)"",""134474133"",""4560"",""4562"",""0"",""4560"",""(65550 to 70110)"",""s_cmh8_3617"",""completed"",""65550"",""13680"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25533175,""04/10 (12:59:48)"",""134474134"",""4560"",""2789"",""0"",""4560"",""(74670 to 79230)"",""s_cmh8_3656"",""completed"",""65550"",""13680"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25533046,""04/10 (12:52:48)"",""134473946"",""1700"",""1704"",""0"",""1700"",""(63850 to 65550)"",""s_cmh8_3583"",""completed"",""60450"",""5100"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25533046,""04/10 (12:52:48)"",""134473947"",""1700"",""1704"",""0"",""1700"",""(62150 to 63850)"",""s_cmh8_3617"",""completed"",""60450"",""5100"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25533046,""04/10 (12:52:48)"",""134473948"",""1700"",""1704"",""0"",""1700"",""(60450 to 62150)"",""s_cmh8_3656"",""completed"",""60450"",""5100"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25532847,""04/10 (12:45:48)"",""134473686"",""1800"",""1804"",""0"",""1800"",""(56850 to 58650)"",""s_cmh8_3583"",""completed"",""55050"",""5400"",""s_cmh8_3583"","",,142.147.96.126,,,"""
"25532847,""04/10 (12:45:48)"",""134473687"",""1800"",""1804"",""0"",""1800"",""(55050 to 56850)"",""s_cmh8_3617"",""completed"",""55050"",""5400"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25532847,""04/10 (12:45:48)"",""134473688"",""1800"",""1804"",""0"",""1800"",""(58650 to 60450)"",""s_cmh8_3656"",""completed"",""55050"",""5400"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25532606,""04/10 (12:38:48)"",""134473356"",""3240"",""3244"",""0"",""3240"",""(51810 to 55050)"",""s_cmh8_3583"",""completed"",""45330"",""9720"",""s_cmh8_3583"","",,142.147.96.124,,,"""
"25532606,""04/10 (12:38:48)"",""134473357"",""3240"",""3243"",""0"",""3240"",""(45330 to 48570)"",""s_cmh8_3617"",""completed"",""45330"",""9720"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25532606,""04/10 (12:38:48)"",""134473358"",""3240"",""3244"",""0"",""3240"",""(48570 to 51810)"",""s_cmh8_3656"",""completed"",""45330"",""9720"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25532459,""04/10 (12:34:50)"",""134473156"",""18507"",""18510"",""0"",""18532"",""(354500 to 373032)"",""s_cmh2_6101"",""completed"",""354500"",""31000"",""s_cmh2_6101"","",,107.6.171.228,,107.6.171.230,,,"""
"25532200,""04/10 (12:31:50)"",""134472797"",""58500"",""58503"",""0"",""58500"",""(113500 to 172000)"",""s_cmh15_654"",""completed"",""113500"",""58500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25531993,""04/10 (12:24:48)"",""134472494"",""4540"",""4540"",""0"",""4540"",""(40790 to 45330)"",""s_cmh8_3583"",""completed"",""31710"",""13620"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25531993,""04/10 (12:24:48)"",""134472495"",""4540"",""4542"",""0"",""4540"",""(36250 to 40790)"",""s_cmh8_3617"",""completed"",""31710"",""13620"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25531993,""04/10 (12:24:48)"",""134472496"",""4540"",""4542"",""0"",""4540"",""(31710 to 36250)"",""s_cmh8_3656"",""completed"",""31710"",""13620"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25531739,""04/10 (12:17:48)"",""134472126"",""1700"",""1704"",""0"",""1700"",""(30010 to 31710)"",""s_cmh8_3583"",""completed"",""26610"",""5100"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25531739,""04/10 (12:17:48)"",""134472127"",""1700"",""1704"",""0"",""1700"",""(26610 to 28310)"",""s_cmh8_3617"",""completed"",""26610"",""5100"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25531739,""04/10 (12:17:48)"",""134472128"",""1700"",""1704"",""0"",""1700"",""(28310 to 30010)"",""s_cmh8_3656"",""completed"",""26610"",""5100"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25531369,""04/10 (12:08:13)"",""134471657"",""1800"",""1804"",""0"",""1800"",""(21210 to 23010)"",""s_cmh8_3583"",""completed"",""21210"",""5400"",""s_cmh8_3583"","",,142.147.96.126,,,"""
"25531369,""04/10 (12:08:13)"",""134471658"",""1800"",""1804"",""0"",""1800"",""(24810 to 26610)"",""s_cmh8_3617"",""completed"",""21210"",""5400"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25531369,""04/10 (12:08:13)"",""134471659"",""1800"",""1804"",""0"",""1800"",""(23010 to 24810)"",""s_cmh8_3656"",""completed"",""21210"",""5400"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25531070,""04/10 (12:01:52)"",""134471244"",""3220"",""3224"",""0"",""3220"",""(17990 to 21210)"",""s_cmh8_3583"",""completed"",""11550"",""9660"",""s_cmh8_3583"","",,142.147.96.124,,,"""
"25531070,""04/10 (12:01:52)"",""134471245"",""3220"",""3224"",""0"",""3220"",""(11550 to 14770)"",""s_cmh8_3617"",""completed"",""11550"",""9660"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25531070,""04/10 (12:01:52)"",""134471246"",""3220"",""3224"",""0"",""3220"",""(14770 to 17990)"",""s_cmh8_3656"",""completed"",""11550"",""9660"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25530981,""04/10 (11:55:49)"",""134471104"",""55500"",""55503"",""0"",""55500"",""(58000 to 113500)"",""s_cmh15_654"",""completed"",""58000"",""55500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25530953,""04/10 (11:54:50)"",""134471051"",""50700"",""33809"",""0"",""50700"",""(303800 to 354500)"",""s_cmh2_6101"",""completed"",""303800"",""50700"",""s_cmh2_6101"","",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"""
"25530928,""04/10 (11:54:11)"",""134471020"",""3850"",""3852"",""0"",""3850"",""(0 to 3850)"",""s_cmh8_3583"",""completed"",""0"",""11550"",""s_cmh8_3583"","",,142.147.96.126,,,"""
"25530928,""04/10 (11:54:11)"",""134471021"",""3850"",""3852"",""0"",""3850"",""(3850 to 7700)"",""s_cmh8_3617"",""completed"",""0"",""11550"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25530928,""04/10 (11:54:11)"",""134471022"",""3850"",""3852"",""0"",""3850"",""(7700 to 11550)"",""s_cmh8_3656"",""completed"",""0"",""11550"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25530897,""04/10 (11:52:50)"",""134470973"",""25400"",""25405"",""0"",""25400"",""(12700 to 38100)"",""s_cmh11_1343"",""completed"",""0"",""69850"",""s_cmh11_1343"","",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"""
"25530897,""04/10 (11:52:50)"",""134470974"",""12700"",""12702"",""0"",""12700"",""(0 to 12700)"",""s_cmh11_1372"",""completed"",""0"",""69850"",""s_cmh11_1372"","",,135.125.140.51,,135.125.140.52,,,"""
"25530897,""04/10 (11:52:50)"",""134470975"",""31750"",""31756"",""0"",""31750"",""(38100 to 69850)"",""s_cmh11_1388"",""completed"",""0"",""69850"",""s_cmh11_1388"","",,69.162.64.210,,69.162.64.211,,69.162.64.212,,69.162.64.213,,69.162.64.214,,,"""
"25530765,""04/10 (11:49:48)"",""134470742"",""839"",""839"",""0"",""864"",""(372168 to 373032)"",""s_cmh8_3583"",""completed"",""370440"",""13560"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25530765,""04/10 (11:49:48)"",""134470743"",""864"",""866"",""0"",""864"",""(371304 to 372168)"",""s_cmh8_3617"",""completed"",""370440"",""13560"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25530765,""04/10 (11:49:48)"",""134470744"",""864"",""866"",""0"",""864"",""(370440 to 371304)"",""s_cmh8_3656"",""completed"",""370440"",""13560"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25530579,""04/10 (11:42:48)"",""134470367"",""1700"",""1703"",""0"",""1700"",""(368740 to 370440)"",""s_cmh8_3583"",""completed"",""365340"",""5100"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25530579,""04/10 (11:42:48)"",""134470368"",""1700"",""1704"",""0"",""1700"",""(365340 to 367040)"",""s_cmh8_3617"",""completed"",""365340"",""5100"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25530579,""04/10 (11:42:48)"",""134470369"",""1700"",""1703"",""0"",""1700"",""(367040 to 368740)"",""s_cmh8_3656"",""completed"",""365340"",""5100"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25530360,""04/10 (11:35:48)"",""134470021"",""1800"",""1804"",""0"",""1800"",""(359940 to 361740)"",""s_cmh8_3583"",""completed"",""359940"",""5400"",""s_cmh8_3583"","",,142.147.96.126,,,"""
"25530360,""04/10 (11:35:48)"",""134470022"",""1800"",""1803"",""0"",""1800"",""(361740 to 363540)"",""s_cmh8_3617"",""completed"",""359940"",""5400"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25530360,""04/10 (11:35:48)"",""134470023"",""1800"",""1804"",""0"",""1800"",""(363540 to 365340)"",""s_cmh8_3656"",""completed"",""359940"",""5400"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25530018,""04/10 (11:28:49)"",""134469513"",""3200"",""1736"",""0"",""3200"",""(353540 to 356740)"",""s_cmh8_3583"",""completed"",""350340"",""9600"",""s_cmh8_3583"","",,142.147.96.124,,,"""
"25530018,""04/10 (11:28:49)"",""134469514"",""3200"",""3204"",""0"",""3200"",""(356740 to 359940)"",""s_cmh8_3617"",""completed"",""350340"",""9600"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25530018,""04/10 (11:28:49)"",""134469515"",""3200"",""1698"",""0"",""3200"",""(350340 to 353540)"",""s_cmh8_3656"",""completed"",""350340"",""9600"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25529797,""04/10 (11:21:48)"",""134469179"",""3800"",""3802"",""0"",""3800"",""(342740 to 346540)"",""s_cmh8_3583"",""completed"",""338940"",""11400"",""s_cmh8_3583"","",,142.147.96.126,,,"""
"25529797,""04/10 (11:21:48)"",""134469180"",""3800"",""0"",""0"",""3800"",""(338940 to 342740)"",""s_cmh8_3617"",""completed"",""338940"",""11400"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25529797,""04/10 (11:21:48)"",""134469181"",""3800"",""21"",""0"",""3800"",""(346540 to 350340)"",""s_cmh8_3656"",""completed"",""338940"",""11400"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25529732,""04/10 (11:19:52)"",""134469109"",""55500"",""54576"",""0"",""55500"",""(2500 to 58000)"",""s_cmh15_654"",""completed"",""2500"",""55500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25529558,""04/10 (11:14:50)"",""134468869"",""4500"",""4502"",""0"",""4500"",""(334440 to 338940)"",""s_cmh8_3583"",""completed"",""325440"",""13500"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25529558,""04/10 (11:14:50)"",""134468870"",""4500"",""4502"",""0"",""4500"",""(329940 to 334440)"",""s_cmh8_3617"",""completed"",""325440"",""13500"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25529558,""04/10 (11:14:50)"",""134468871"",""4500"",""4502"",""0"",""4500"",""(325440 to 329940)"",""s_cmh8_3656"",""completed"",""325440"",""13500"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25529493,""04/10 (11:12:20)"",""134468791"",""33400"",""33402"",""0"",""33400"",""(270400 to 303800)"",""s_cmh2_6101"",""completed"",""270400"",""33400"",""s_cmh2_6101"","",,107.6.171.228,,107.6.171.230,,,"""
"25529273,""04/10 (11:07:07)"",""134468472"",""1700"",""1703"",""0"",""1700"",""(322040 to 323740)"",""s_cmh8_3583"",""completed"",""320340"",""5100"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25529273,""04/10 (11:07:07)"",""134468473"",""1700"",""1704"",""0"",""1700"",""(320340 to 322040)"",""s_cmh8_3617"",""completed"",""320340"",""5100"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25529273,""04/10 (11:07:07)"",""134468474"",""1700"",""1704"",""0"",""1700"",""(323740 to 325440)"",""s_cmh8_3656"",""completed"",""320340"",""5100"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25528628,""04/10 (10:45:11)"",""134467591"",""2500"",""2504"",""0"",""2500"",""(0 to 2500)"",""s_cmh15_654"",""completed"",""0"",""2500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25528600,""04/10 (10:43:49)"",""134467535"",""41509"",""41512"",""0"",""41532"",""(331500 to 373032)"",""s_cmh15_654"",""completed"",""331500"",""52500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25528529,""04/10 (10:40:49)"",""134467435"",""19000"",""14288"",""0"",""19000"",""(240700 to 259700)"",""s_cmh2_6145"",""completed"",""240700"",""19000"",""s_cmh2_6145"","",,51.68.222.162,,51.75.164.228,,51.75.165.100,,51.75.165.108,,,"""
"25528332,""04/10 (10:34:48)"",""134467153"",""52500"",""35008"",""0"",""52500"",""(217900 to 270400)"",""s_cmh2_6101"",""completed"",""217900"",""52500"",""s_cmh2_6101"","",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"""
"25528108,""04/10 (10:30:22)"",""134466829"",""27266"",""9887"",""0"",""27266"",""(223066 to 250332)"",""s_cmh11_1341"",""completed"",""195800"",""196300"",""s_cmh11_1341"","",,192.227.72.165,,192.227.72.168,,,"""
"25528108,""04/10 (10:30:22)"",""134466830"",""54532"",""60"",""0"",""54532"",""(250332 to 304864)"",""s_cmh11_1343"",""completed"",""195800"",""196300"",""s_cmh11_1343"","",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"""
"25528108,""04/10 (10:30:22)"",""134466831"",""27266"",""29"",""0"",""27266"",""(195800 to 223066)"",""s_cmh11_1372"",""completed"",""195800"",""196300"",""s_cmh11_1372"","",,135.125.140.51,,135.125.140.52,,,"""
"25528108,""04/10 (10:30:22)"",""134466832"",""68145"",""87"",""0"",""68168"",""(304864 to 373032)"",""s_cmh11_1388"",""completed"",""195800"",""196300"",""s_cmh11_1388"","",,69.162.64.210,,69.162.64.211,,69.162.64.212,,69.162.64.213,,69.162.64.214,,,"""
"25528106,""04/10 (10:30:21)"",""134466826"",""8000"",""151"",""0"",""8000"",""(232700 to 240700)"",""s_cmh2_6121"",""completed"",""232700"",""8000"",""s_cmh2_6121"","",,23.19.114.9,,23.82.139.242,,,"""
"25527408,""04/10 (10:05:17)"",""134465797"",""52500"",""52502"",""0"",""52500"",""(279000 to 331500)"",""s_cmh15_654"",""completed"",""279000"",""52500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25520772,""04/10 (03:29:10)"",""134456610"",""2500"",""559"",""0"",""2500"",""(317840 to 320340)"",""s_cmh8_3656"",""completed"",""317840"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25520750,""04/10 (03:27:48)"",""134456582"",""49500"",""31195"",""0"",""49500"",""(229500 to 279000)"",""s_cmh15_654"",""completed"",""229500"",""49500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25520685,""04/10 (03:23:48)"",""134456475"",""3780"",""2"",""0"",""3780"",""(314060 to 317840)"",""s_cmh8_3656"",""completed"",""314060"",""3780"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25520501,""04/10 (03:17:48)"",""134456195"",""4750"",""16"",""0"",""4750"",""(309310 to 314060)"",""s_cmh8_3656"",""completed"",""309310"",""4750"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25520328,""04/10 (03:11:10)"",""134455934"",""5300"",""9"",""0"",""5300"",""(304010 to 309310)"",""s_cmh8_3656"",""completed"",""304010"",""5300"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25520190,""04/10 (03:05:10)"",""134455772"",""2500"",""7"",""0"",""2500"",""(301510 to 304010)"",""s_cmh8_3656"",""completed"",""301510"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519837,""04/10 (02:53:48)"",""134455300"",""2500"",""11"",""0"",""2500"",""(299010 to 301510)"",""s_cmh8_3656"",""completed"",""299010"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519685,""04/10 (02:47:49)"",""134455101"",""49500"",""31140"",""0"",""49500"",""(180000 to 229500)"",""s_cmh15_654"",""completed"",""180000"",""49500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25519684,""04/10 (02:47:48)"",""134455100"",""3760"",""7"",""0"",""3760"",""(295250 to 299010)"",""s_cmh8_3656"",""completed"",""295250"",""3760"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519552,""04/10 (02:41:09)"",""134454913"",""4700"",""7"",""0"",""4700"",""(290550 to 295250)"",""s_cmh8_3656"",""completed"",""290550"",""4700"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519449,""04/10 (02:35:48)"",""134454745"",""5280"",""19"",""0"",""5280"",""(285270 to 290550)"",""s_cmh8_3656"",""completed"",""285270"",""5280"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519251,""04/10 (02:29:48)"",""134454504"",""2500"",""8"",""0"",""2500"",""(282770 to 285270)"",""s_cmh8_3656"",""completed"",""282770"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25519016,""04/10 (02:17:10)"",""134454195"",""2500"",""13"",""0"",""2500"",""(280270 to 282770)"",""s_cmh8_3656"",""completed"",""280270"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518907,""04/10 (02:11:48)"",""134454021"",""3740"",""8"",""0"",""3740"",""(276530 to 280270)"",""s_cmh8_3656"",""completed"",""276530"",""3740"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518789,""04/10 (02:07:49)"",""134453880"",""46500"",""30998"",""0"",""46500"",""(133500 to 180000)"",""s_cmh15_654"",""completed"",""133500"",""46500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25518718,""04/10 (02:05:10)"",""134453785"",""4650"",""17"",""0"",""4650"",""(271880 to 276530)"",""s_cmh8_3656"",""completed"",""271880"",""4650"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518542,""04/10 (01:59:48)"",""134453539"",""5260"",""15"",""0"",""5260"",""(266620 to 271880)"",""s_cmh8_3656"",""completed"",""266620"",""5260"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518436,""04/10 (01:53:48)"",""134453404"",""2500"",""6"",""0"",""2500"",""(264120 to 266620)"",""s_cmh8_3656"",""completed"",""264120"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518264,""04/10 (01:45:12)"",""134453134"",""4600"",""19"",""0"",""4600"",""(228100 to 232700)"",""s_cmh2_6145"",""completed"",""228100"",""4600"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25518205,""04/10 (01:41:10)"",""134453049"",""2500"",""13"",""0"",""2500"",""(261620 to 264120)"",""s_cmh8_3656"",""completed"",""261620"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25518108,""04/10 (01:37:10)"",""134452870"",""5500"",""40"",""0"",""5500"",""(222600 to 228100)"",""s_cmh2_6145"",""completed"",""222600"",""5500"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25518092,""04/10 (01:35:48)"",""134452846"",""3720"",""9"",""0"",""3720"",""(257900 to 261620)"",""s_cmh8_3656"",""completed"",""257900"",""3720"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25517836,""04/10 (01:30:11)"",""134452559"",""5400"",""13"",""0"",""5400"",""(217200 to 222600)"",""s_cmh2_6145"",""completed"",""217200"",""5400"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25517810,""04/10 (01:29:10)"",""134452524"",""4600"",""18"",""0"",""4600"",""(253300 to 257900)"",""s_cmh8_3656"",""completed"",""253300"",""4600"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25517781,""04/10 (01:27:48)"",""134452489"",""46500"",""31618"",""0"",""46500"",""(87000 to 133500)"",""s_cmh15_654"",""completed"",""87000"",""46500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25517726,""04/10 (01:23:10)"",""134452404"",""5240"",""4"",""0"",""5240"",""(248060 to 253300)"",""s_cmh8_3656"",""completed"",""248060"",""5240"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25517680,""04/10 (01:20:11)"",""134452339"",""4400"",""20"",""0"",""4400"",""(212800 to 217200)"",""s_cmh2_6145"",""completed"",""212800"",""4400"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25517550,""04/10 (01:17:10)"",""134452178"",""2500"",""9"",""0"",""2500"",""(245560 to 248060)"",""s_cmh8_3656"",""completed"",""245560"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25517410,""04/10 (01:12:10)"",""134451992"",""5250"",""17"",""0"",""5250"",""(207550 to 212800)"",""s_cmh2_6145"",""completed"",""207550"",""5250"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25517222,""04/10 (01:05:49)"",""134451751"",""5200"",""16"",""0"",""5200"",""(202350 to 207550)"",""s_cmh2_6145"",""completed"",""202350"",""5200"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25517219,""04/10 (01:05:48)"",""134451745"",""2500"",""10"",""0"",""2500"",""(243060 to 245560)"",""s_cmh8_3656"",""completed"",""243060"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516943,""04/10 (00:59:10)"",""134451333"",""3700"",""7"",""0"",""3700"",""(239360 to 243060)"",""s_cmh8_3656"",""completed"",""239360"",""3700"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516862,""04/10 (00:55:11)"",""134451225"",""4400"",""12"",""0"",""4400"",""(197950 to 202350)"",""s_cmh2_6145"",""completed"",""197950"",""4400"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25516829,""04/10 (00:53:09)"",""134451181"",""4550"",""4551"",""0"",""4550"",""(234810 to 239360)"",""s_cmh8_3656"",""completed"",""234810"",""4550"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516713,""04/10 (00:47:49)"",""134451023"",""43500"",""30817"",""0"",""43500"",""(43500 to 87000)"",""s_cmh15_654"",""completed"",""43500"",""43500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25516712,""04/10 (00:47:49)"",""134451022"",""5000"",""11"",""0"",""5000"",""(192950 to 197950)"",""s_cmh2_6145"",""completed"",""192950"",""5000"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25516711,""04/10 (00:47:48)"",""134451021"",""5220"",""5222"",""0"",""5220"",""(229590 to 234810)"",""s_cmh8_3656"",""completed"",""229590"",""5220"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516571,""04/10 (00:41:48)"",""134450802"",""2500"",""2504"",""0"",""2500"",""(227090 to 229590)"",""s_cmh8_3656"",""completed"",""227090"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516534,""04/10 (00:40:09)"",""134450749"",""5200"",""37"",""0"",""5200"",""(187750 to 192950)"",""s_cmh2_6145"",""completed"",""187750"",""5200"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25516260,""04/10 (00:31:48)"",""134450344"",""2500"",""2503"",""0"",""2500"",""(224590 to 227090)"",""s_cmh8_3656"",""completed"",""224590"",""2500"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25516240,""04/10 (00:30:49)"",""134450314"",""4200"",""146"",""0"",""4200"",""(183550 to 187750)"",""s_cmh2_6145"",""completed"",""183550"",""4200"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25516073,""04/10 (00:23:48)"",""134450062"",""3680"",""3092"",""0"",""3680"",""(220910 to 224590)"",""s_cmh8_3656"",""completed"",""220910"",""3680"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25516043,""04/10 (00:22:50)"",""134450026"",""4750"",""4754"",""0"",""4750"",""(178800 to 183550)"",""s_cmh2_6145"",""completed"",""178800"",""4750"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25515863,""04/10 (00:17:10)"",""134449786"",""4500"",""4502"",""0"",""4500"",""(216410 to 220910)"",""s_cmh8_3656"",""completed"",""216410"",""4500"",""s_cmh8_3656"","",,5.135.75.179,,,"""
