FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25734968","04/15 (11:57:16)","134760895","3125","1494","0","3125","(54750 to 57875)","s_cmh8_3617","completed","54750","6250","s_cmh8_3617",",,138.226.244.74,,,"
"25734837","04/15 (11:51:16)","134760682","2875","2879","0","2875","(51875 to 54750)","s_cmh8_3583","completed","49000","5750","s_cmh8_3583",",,142.147.96.123,,,"
"25734837","04/15 (11:51:16)","134760683","2875","2879","0","2875","(49000 to 51875)","s_cmh8_3617","completed","49000","5750","s_cmh8_3617",",,138.226.244.74,,,"
"25734622","04/15 (11:45:10)","134760376","2500","2501","0","2500","(46500 to 49000)","s_cmh8_3583","completed","44000","5000","s_cmh8_3583",",,142.147.96.123,,,"
"25734622","04/15 (11:45:10)","134760377","2500","2500","0","2500","(44000 to 46500)","s_cmh8_3617","completed","44000","5000","s_cmh8_3617",",,138.226.244.74,,,"
"25734604","04/15 (11:44:24)","134760358","24000","24003","0","24000","(0 to 24000)","s_cmh6_6009","completed","0","24000","s_cmh6_6009",",,173.236.32.74,,173.236.32.76,,173.236.32.77,,173.236.32.78,,,"
"25734546","04/15 (11:42:17)","134760231","48000","36810","0","48000","(310730 to 358730)","s_cmh2_6101","completed","310730","48000","s_cmh2_6101",",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25734519","04/15 (11:41:17)","134760192","6500","6502","0","6500","(31000 to 37500)","s_cmh8_3583","completed","31000","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25734519","04/15 (11:41:17)","134760193","6500","6501","0","6500","(37500 to 44000)","s_cmh8_3617","completed","31000","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25734340","04/15 (11:35:17)","134759965","7000","7004","0","7000","(24000 to 31000)","s_cmh8_3583","completed","17000","14000","s_cmh8_3583",",,142.147.96.125,,,"
"25734340","04/15 (11:35:17)","134759966","7000","7004","0","7000","(17000 to 24000)","s_cmh8_3617","completed","17000","14000","s_cmh8_3617",",,138.226.244.76,,,"
"25734128","04/15 (11:32:21)","134759688","3000","3008","0","3000","(165000 to 168000)","s_cmh2_6127","completed","165000","3000","s_cmh2_6127",",,158.69.54.111,,,"
"25733938","04/15 (11:25:25)","134759417","109774","109785","0","109774","(169000 to 278774)","s_cmh9_5687","completed","169000","338000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25733938","04/15 (11:25:25)","134759418","94021","47059","0","94104","(278774 to 372878)","s_cmh9_5702","completed","169000","338000","s_cmh9_5702",",,89.116.64.219,,89.116.64.220,,89.116.64.240,,89.117.12.8,,89.117.12.9,,89.117.12.14,,89.117.12.18,,89.117.12.21,,89.117.12.26,,89.117.12.28,,89.117.12.45,,89.117.12.48,,,"
"25733798","04/15 (11:20:10)","134759247","6250","5","0","6250","(10750 to 17000)","s_cmh8_3583","completed","10750","6250","s_cmh8_3583",",,142.147.96.126,,,"
"25733608","04/15 (11:14:17)","134758996","5750","0","0","5750","(5000 to 10750)","s_cmh8_3583","completed","5000","5750","s_cmh8_3583",",,142.147.96.126,,,"
"25733436","04/15 (11:10:17)","134758730","5000","4178","0","5000","(0 to 5000)","s_cmh8_3583","completed","0","5000","s_cmh8_3583",",,142.147.96.126,,,"
"25733151","04/15 (11:04:17)","134758394","5835","5833","0","5960","(366960 to 372920)","s_cmh8_3583","completed","361000","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25733151","04/15 (11:04:17)","134758395","5960","5961","0","5960","(361000 to 366960)","s_cmh8_3617","completed","361000","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25733028","04/15 (11:02:17)","134758204","48000","48001","0","48000","(262730 to 310730)","s_cmh2_6101","completed","262730","48000","s_cmh2_6101",",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25732934","04/15 (10:58:22)","134758075","3000","491","0","3000","(162000 to 165000)","s_cmh2_6145","completed","162000","3000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25732932","04/15 (10:58:17)","134758072","7000","7004","0","7000","(347000 to 354000)","s_cmh8_3583","completed","347000","14000","s_cmh8_3583",",,142.147.96.125,,,"
"25732932","04/15 (10:58:17)","134758073","7000","7004","0","7000","(354000 to 361000)","s_cmh8_3617","completed","347000","14000","s_cmh8_3617",",,138.226.244.76,,,"
"25732747","04/15 (10:50:25)","134757826","12000","7","0","12000","(150000 to 162000)","s_cmh2_6145","completed","150000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25732668","04/15 (10:48:31)","134757705","169000","168728","0","169000","(0 to 169000)","s_cmh9_5689","completed","0","169000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25732501","04/15 (10:45:17)","134757423","6250","6254","0","6250","(340750 to 347000)","s_cmh8_3583","completed","340750","6250","s_cmh8_3583",",,142.147.96.126,,,"
"25732441","04/15 (10:43:23)","134757322","10000","5394","0","10000","(140000 to 150000)","s_cmh2_6127","completed","140000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25732240","04/15 (10:37:10)","134756967","6250","6101","0","6250","(334500 to 340750)","s_cmh8_3583","completed","334500","6250","s_cmh8_3583",",,142.147.96.126,,,"
"25732164","04/15 (10:34:17)","134756792","5000","5002","0","5000","(329500 to 334500)","s_cmh8_3583","completed","329500","5000","s_cmh8_3583",",,142.147.96.126,,,"
"25732118","04/15 (10:33:18)","134756708","3000","3008","0","3000","(137000 to 140000)","s_cmh2_6145","completed","137000","3000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25731943","04/15 (10:28:17)","134756399","6500","6501","0","6500","(316500 to 323000)","s_cmh8_3583","completed","316500","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25731943","04/15 (10:28:17)","134756400","6500","6502","0","6500","(323000 to 329500)","s_cmh8_3617","completed","316500","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25731840","04/15 (10:25:18)","134756168","12000","12009","0","12000","(125000 to 137000)","s_cmh2_6145","completed","125000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25731695","04/15 (10:21:17)","134755899","7000","7004","0","7000","(302500 to 309500)","s_cmh8_3583","completed","302500","14000","s_cmh8_3583",",,142.147.96.125,,,"
"25731695","04/15 (10:21:17)","134755900","7000","7004","0","7000","(309500 to 316500)","s_cmh8_3617","completed","302500","14000","s_cmh8_3617",",,138.226.244.76,,,"
"25731601","04/15 (10:18:37)","134755772","10000","7638","0","10000","(115000 to 125000)","s_cmh2_6127","completed","115000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25731339","04/15 (10:08:35)","134755407","11340","11360","0","11340","(351000 to 362340)","s_cmh9_5687","completed","351000","351000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25731339","04/15 (10:08:35)","134755408","10455","10475","0","10538","(362340 to 372878)","s_cmh9_5689","completed","351000","351000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25731336","04/15 (10:08:29)","134755404","3000","2249","0","3000","(112000 to 115000)","s_cmh2_6121","completed","112000","3000","s_cmh2_6121",",,23.82.139.242,,,"
"25731335","04/15 (10:08:17)","134755403","6250","6252","0","6250","(296250 to 302500)","s_cmh8_3583","completed","296250","6250","s_cmh8_3583",",,142.147.96.126,,,"
"25731210","04/15 (10:00:59)","134755237","6250","13","0","6250","(283750 to 290000)","s_cmh8_3583","completed","283750","12500","s_cmh8_3583",",,142.147.96.124,,,"
"25731210","04/15 (10:00:59)","134755238","6250","40","0","6250","(290000 to 296250)","s_cmh8_3617","completed","283750","12500","s_cmh8_3617",",,138.226.244.75,,,"
"25731202","04/15 (10:00:26)","134755228","12000","8006","0","12000","(100000 to 112000)","s_cmh2_6145","completed","100000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25731117","04/15 (09:56:17)","134755108","5000","5001","0","5000","(278750 to 283750)","s_cmh8_3583","completed","273750","10000","s_cmh8_3583",",,142.147.96.126,,,"
"25731117","04/15 (09:56:17)","134755109","5000","1","0","5000","(273750 to 278750)","s_cmh8_3617","completed","273750","10000","s_cmh8_3617",",,138.226.244.77,,,"
"25731070","04/15 (09:53:24)","134755038","10000","10006","0","10000","(90000 to 100000)","s_cmh2_6127","completed","90000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25731027","04/15 (09:50:17)","134754976","6500","6502","0","6500","(267250 to 273750)","s_cmh8_3583","completed","260750","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25731027","04/15 (09:50:17)","134754977","6500","6502","0","6500","(260750 to 267250)","s_cmh8_3617","completed","260750","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25730945","04/15 (09:43:54)","134754847","6500","6503","0","6500","(254250 to 260750)","s_cmh8_3583","completed","247750","13000","s_cmh8_3583",",,142.147.96.125,,,"
"25730945","04/15 (09:43:54)","134754848","6500","6503","0","6500","(247750 to 254250)","s_cmh8_3617","completed","247750","13000","s_cmh8_3617",",,138.226.244.76,,,"
"25730940","04/15 (09:43:21)","134754842","6000","4805","0","6000","(84000 to 90000)","s_cmh2_6121","completed","84000","6000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25730893","04/15 (09:41:17)","134754789","48000","47998","0","48000","(166730 to 214730)","s_cmh2_6101","completed","166730","48000","s_cmh2_6101",",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25730751","04/15 (09:35:25)","134754602","12000","4009","0","12000","(72000 to 84000)","s_cmh2_6145","completed","72000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25730547","04/15 (09:31:17)","134754323","6250","0","0","6250","(241500 to 247750)","s_cmh8_3656","completed","241500","6250","s_cmh8_3656",",,5.135.75.181,,,"
"25730480","04/15 (09:28:17)","134754245","10000","10009","0","10000","(62000 to 72000)","s_cmh2_6127","completed","62000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25730350","04/15 (09:23:07)","134754094","6250","3143","0","6250","(235250 to 241500)","s_cmh8_3617","completed","235250","6250","s_cmh8_3617",",,138.226.244.77,,,"
"25730280","04/15 (09:20:34)","134753998","182000","181999","0","182000","(0 to 182000)","s_cmh9_5687","completed","0","351000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25730280","04/15 (09:20:34)","134753999","169000","160245","0","169000","(182000 to 351000)","s_cmh9_5689","completed","0","351000","s_cmh9_5689",",,23.231.25.47,,23.231.25.49,,23.231.25.51,,23.231.25.52,,23.231.25.53,,23.231.25.54,,23.231.25.55,,23.231.25.56,,23.231.25.57,,23.231.25.58,,23.231.25.59,,23.231.25.61,,23.231.25.62,,,"
"25730235","04/15 (09:19:17)","134753944","5000","5002","0","5000","(230250 to 235250)","s_cmh8_3617","completed","230250","5000","s_cmh8_3617",",,138.226.244.77,,,"
"25730178","04/15 (09:18:31)","134753882","6000","6009","0","6000","(56000 to 62000)","s_cmh2_6121","completed","56000","6000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25729979","04/15 (09:13:18)","134753624","6500","6501","0","6500","(223750 to 230250)","s_cmh8_3583","completed","217250","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25729979","04/15 (09:13:18)","134753625","6500","6502","0","6500","(217250 to 223750)","s_cmh8_3617","completed","217250","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25729897","04/15 (09:10:28)","134753517","12000","12009","0","12000","(44000 to 56000)","s_cmh2_6145","completed","44000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25729841","04/15 (09:07:17)","134753436","6500","5394","0","6500","(210750 to 217250)","s_cmh8_3583","completed","204250","13000","s_cmh8_3583",",,142.147.96.125,,,"
"25729841","04/15 (09:07:17)","134753437","6500","6501","0","6500","(204250 to 210750)","s_cmh8_3617","completed","204250","13000","s_cmh8_3617",",,138.226.244.76,,,"
"25729753","04/15 (09:03:27)","134753309","10000","10007","0","10000","(34000 to 44000)","s_cmh2_6127","completed","34000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25729612","04/15 (08:54:25)","134753108","6000","6009","0","6000","(28000 to 34000)","s_cmh2_6121","completed","28000","6000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25729540","04/15 (08:49:28)","134753023","10000","10009","0","10000","(18000 to 28000)","s_cmh2_6127","completed","18000","10000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25729329","04/15 (08:39:26)","134752761","12000","12009","0","12000","(6000 to 18000)","s_cmh2_6145","completed","6000","12000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25729108","04/15 (08:29:22)","134752407","6000","6009","0","6000","(0 to 6000)","s_cmh2_6121","completed","0","6000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25721537","04/15 (01:32:17)","134741961","48000","48003","0","48000","(118730 to 166730)","s_cmh2_6101","completed","118730","48000","s_cmh2_6101",",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25721217","04/15 (01:17:16)","134741493","6730","6735","0","6730","(331398 to 338128)","s_cmh2_6121","completed","331398","6730","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25720997","04/15 (01:09:16)","134741175","9530","9536","0","9530","(321868 to 331398)","s_cmh2_6127","completed","321868","9530","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25720733","04/15 (01:02:17)","134740816","48000","48006","0","48000","(70730 to 118730)","s_cmh2_6101","completed","70730","48000","s_cmh2_6101",",,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25720732","04/15 (01:02:17)","134740815","13094","13099","0","13094","(308774 to 321868)","s_cmh2_6145","completed","308774","13094","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25720538","04/15 (00:53:17)","134740547","6500","6501","0","6500","(197750 to 204250)","s_cmh8_3583","completed","191250","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25720538","04/15 (00:53:17)","134740548","6500","6502","0","6500","(191250 to 197750)","s_cmh8_3617","completed","191250","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25720509","04/15 (00:52:16)","134740510","6730","6736","0","6730","(302044 to 308774)","s_cmh2_6121","completed","302044","6730","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25720389","04/15 (00:46:17)","134740344","6500","6502","0","6500","(184750 to 191250)","s_cmh8_3583","completed","178250","13000","s_cmh8_3583",",,142.147.96.125,,,"
"25720389","04/15 (00:46:17)","134740345","6500","6504","0","6500","(178250 to 184750)","s_cmh8_3617","completed","178250","13000","s_cmh8_3617",",,138.226.244.76,,,"
"25720362","04/15 (00:44:17)","134740312","9530","9533","0","9530","(292514 to 302044)","s_cmh2_6127","completed","292514","9530","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25720183","04/15 (00:38:17)","134740081","6250","0","0","6250","(172000 to 178250)","s_cmh8_3656","completed","172000","6250","s_cmh8_3656",",,5.135.75.181,,,"
"25720146","04/15 (00:37:17)","134740019","13094","13099","0","13094","(279420 to 292514)","s_cmh2_6145","completed","279420","13094","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25719931","04/15 (00:32:17)","134739741","64000","48002","0","64000","(6730 to 70730)","s_cmh2_6101","completed","6730","64000","s_cmh2_6101",",,107.6.171.226,,107.6.171.227,,107.6.171.228,,107.6.171.230,,,"
"25719904","04/15 (00:31:16)","134739693","6250","281","0","6250","(159500 to 165750)","s_cmh8_3583","completed","159500","12500","s_cmh8_3583",",,142.147.96.124,,,"
"25719904","04/15 (00:31:16)","134739694","6250","0","0","6250","(165750 to 172000)","s_cmh8_3617","completed","159500","12500","s_cmh8_3617",",,138.226.244.75,,,"
"25719795","04/15 (00:27:16)","134739540","6730","6736","0","6730","(272690 to 279420)","s_cmh2_6121","completed","272690","6730","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25719754","04/15 (00:24:17)","134739482","6000","674","0","6000","(141500 to 147500)","s_cmh8_3583","completed","141500","18000","s_cmh8_3583",",,142.147.96.126,,,"
"25719754","04/15 (00:24:17)","134739483","6000","333","0","6000","(153500 to 159500)","s_cmh8_3617","completed","141500","18000","s_cmh8_3617",",,138.226.244.77,,,"
"25719754","04/15 (00:24:17)","134739484","6000","1","0","6000","(147500 to 153500)","s_cmh8_3656","completed","141500","18000","s_cmh8_3656",",,5.135.75.180,,,"
"25719633","04/15 (00:19:16)","134739318","9530","9535","0","9530","(263160 to 272690)","s_cmh2_6127","completed","263160","9530","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25719558","04/15 (00:17:17)","134739211","6500","6501","0","6500","(128500 to 135000)","s_cmh8_3583","completed","128500","13000","s_cmh8_3583",",,142.147.96.123,,,"
"25719558","04/15 (00:17:17)","134739212","6500","6501","0","6500","(135000 to 141500)","s_cmh8_3617","completed","128500","13000","s_cmh8_3617",",,138.226.244.74,,,"
"25719381","04/15 (00:10:18)","134738967","13094","13098","0","13094","(250066 to 263160)","s_cmh2_6145","completed","250066","13094","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25719379","04/15 (00:10:17)","134738963","6500","6504","0","6500","(115500 to 122000)","s_cmh8_3583","completed","109000","19500","s_cmh8_3583",",,142.147.96.125,,,"
"25719379","04/15 (00:10:17)","134738964","6500","6503","0","6500","(122000 to 128500)","s_cmh8_3617","completed","109000","19500","s_cmh8_3617",",,138.226.244.76,,,"
"25719379","04/15 (00:10:17)","134738965","6500","447","0","6500","(109000 to 115500)","s_cmh8_3656","completed","109000","19500","s_cmh8_3656",",,5.135.75.179,,,"
"25719025","04/15 (00:02:17)","134738471","6250","6254","0","6250","(102750 to 109000)","s_cmh8_3583","completed","90250","18750","s_cmh8_3583",",,142.147.96.126,,,"
"25719025","04/15 (00:02:17)","134738472","6250","6254","0","6250","(90250 to 96500)","s_cmh8_3617","completed","90250","18750","s_cmh8_3617",",,138.226.244.75,,,"
"25719025","04/15 (00:02:17)","134738473","6250","0","0","6250","(96500 to 102750)","s_cmh8_3656","completed","90250","18750","s_cmh8_3656",",,5.135.75.181,,,"
"25718971","04/15 (00:00:17)","134738393","6730","6736","0","6730","(0 to 6730)","s_cmh2_6121","completed","0","6730","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25810440","04/16 (23:56:16)","134868474","20500","0","0","20500","(6412 to 26912)","s_cmh2_6101","completed","6412","20500","s_cmh2_6101",",,107.6.171.226,,107.6.171.229,,,"
"25810266","04/16 (23:46:16)","134868218","7000","7002","0","7000","(86500 to 93500)","s_cmh8_3583","completed","86500","21000","s_cmh8_3583",",,142.147.96.123,,,"
"25810266","04/16 (23:46:16)","134868219","14000","14006","0","14000","(93500 to 107500)","s_cmh8_3617","completed","86500","21000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,,"
"25810114","04/16 (23:38:16)","134867990","10000","10005","0","10000","(76500 to 86500)","s_cmh8_3617","completed","76500","10000","s_cmh8_3617",",,138.226.244.77,,,"
"25809862","04/16 (23:32:16)","134867652","9000","9006","0","9000","(67500 to 76500)","s_cmh8_3583","completed","58500","18000","s_cmh8_3583",",,142.147.96.125,,,"
"25809862","04/16 (23:32:16)","134867653","9000","9006","0","9000","(58500 to 67500)","s_cmh8_3617","completed","58500","18000","s_cmh8_3617",",,138.226.244.76,,,"
"25809510","04/16 (23:16:16)","134867147","16000","7035","0","16000","(42500 to 58500)","s_cmh8_3583","completed","26500","32000","s_cmh8_3583",",,142.147.96.123,,142.147.96.126,,,"
"25809510","04/16 (23:16:16)","134867148","16000","9479","0","16000","(26500 to 42500)","s_cmh8_3617","completed","26500","32000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,,"
"25809223","04/16 (23:08:16)","134866777","9500","9506","0","9500","(17000 to 26500)","s_cmh8_3617","completed","17000","9500","s_cmh8_3617",",,138.226.244.77,,,"
"25808746","04/16 (23:01:46)","134866115","8500","8506","0","8500","(8500 to 17000)","s_cmh8_3583","completed","0","17000","s_cmh8_3583",",,142.147.96.125,,,"
"25808746","04/16 (23:01:46)","134866116","8500","8506","0","8500","(0 to 8500)","s_cmh8_3617","completed","0","17000","s_cmh8_3617",",,138.226.244.76,,,"
"25808415","04/16 (22:46:17)","134865614","13518","13524","0","13518","(342500 to 356018)","s_cmh8_3583","completed","342500","30000","s_cmh8_3583",",,142.147.96.123,,142.147.96.126,,,"
"25808415","04/16 (22:46:17)","134865615","11588","11589","0","13519","(356018 to 369537)","s_cmh8_3617","completed","342500","30000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,,"
"25808251","04/16 (22:38:16)","134865341","9000","9006","0","9000","(333500 to 342500)","s_cmh8_3617","completed","333500","9000","s_cmh8_3617",",,138.226.244.77,,,"
"25807759","04/16 (22:32:16)","134864717","8000","8005","0","8000","(317500 to 325500)","s_cmh8_3583","completed","317500","16000","s_cmh8_3583",",,142.147.96.125,,,"
"25807759","04/16 (22:32:16)","134864718","8000","8006","0","8000","(325500 to 333500)","s_cmh8_3617","completed","317500","16000","s_cmh8_3617",",,138.226.244.76,,,"
"25807271","04/16 (22:16:16)","134864026","14000","11870","0","14000","(303500 to 317500)","s_cmh8_3583","completed","289500","28000","s_cmh8_3583",",,142.147.96.123,,142.147.96.126,,,"
"25807271","04/16 (22:16:16)","134864027","14000","14004","0","14000","(289500 to 303500)","s_cmh8_3617","completed","289500","28000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,,"
"25807020","04/16 (22:08:16)","134863697","8500","8506","0","8500","(281000 to 289500)","s_cmh8_3617","completed","281000","8500","s_cmh8_3617",",,138.226.244.77,,,"
"25806709","04/16 (22:02:16)","134863307","7500","7504","0","7500","(273500 to 281000)","s_cmh8_3583","completed","266000","15000","s_cmh8_3583",",,142.147.96.125,,,"
"25806709","04/16 (22:02:16)","134863308","7500","7506","0","7500","(266000 to 273500)","s_cmh8_3617","completed","266000","15000","s_cmh8_3617",",,138.226.244.76,,,"
"25806315","04/16 (21:45:21)","134862739","13000","13006","0","13000","(253000 to 266000)","s_cmh8_3583","completed","240000","26000","s_cmh8_3583",",,142.147.96.123,,142.147.96.126,,,"
"25806315","04/16 (21:45:21)","134862740","13000","13005","0","13000","(240000 to 253000)","s_cmh8_3617","completed","240000","26000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,,"
"25806124","04/16 (21:38:16)","134862442","8000","7525","0","8000","(224000 to 232000)","s_cmh8_3583","completed","224000","16000","s_cmh8_3583",",,142.147.96.124,,,"
"25806124","04/16 (21:38:16)","134862443","8000","8005","0","8000","(232000 to 240000)","s_cmh8_3617","completed","224000","16000","s_cmh8_3617",",,138.226.244.77,,,"
"25805715","04/16 (21:31:45)","134861887","7000","7005","0","7000","(217000 to 224000)","s_cmh8_3583","completed","210000","14000","s_cmh8_3583",",,142.147.96.125,,,"
"25805715","04/16 (21:31:45)","134861888","7000","7006","0","7000","(210000 to 217000)","s_cmh8_3617","completed","210000","14000","s_cmh8_3617",",,138.226.244.76,,,"
"25801404","04/16 (19:36:17)","134855802","23000","23004","0","23000","(164000 to 187000)","s_cmh8_3583","completed","164000","46000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25801404","04/16 (19:36:17)","134855803","23000","23002","0","23000","(187000 to 210000)","s_cmh8_3617","completed","164000","46000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25799971","04/16 (19:06:17)","134853795","22000","19484","0","22000","(120000 to 142000)","s_cmh8_3583","completed","120000","44000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25799971","04/16 (19:06:17)","134853796","22000","22005","0","22000","(142000 to 164000)","s_cmh8_3617","completed","120000","44000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25798933","04/16 (18:36:17)","134852339","21000","21005","0","21000","(78000 to 99000)","s_cmh8_3583","completed","78000","42000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25798933","04/16 (18:36:17)","134852340","21000","21006","0","21000","(99000 to 120000)","s_cmh8_3617","completed","78000","42000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25797556","04/16 (18:06:16)","134850405","20000","20006","0","20000","(58000 to 78000)","s_cmh8_3583","completed","38000","40000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25797556","04/16 (18:06:16)","134850406","20000","20004","0","20000","(38000 to 58000)","s_cmh8_3617","completed","38000","40000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25796313","04/16 (17:36:17)","134848759","19000","19006","0","19000","(19000 to 38000)","s_cmh8_3583","completed","0","38000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25796313","04/16 (17:36:17)","134848760","19000","19006","0","19000","(0 to 19000)","s_cmh8_3617","completed","0","38000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25795975","04/16 (17:32:18)","134848240","17630","17631","0","17630","(315260 to 332890)","s_cmh11_1341","completed","280000","290000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25795975","04/16 (17:32:18)","134848241","34717","34720","0","35263","(332890 to 368153)","s_cmh11_1343","completed","280000","290000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25795975","04/16 (17:32:18)","134848242","35260","35259","0","35260","(280000 to 315260)","s_cmh11_1372","completed","280000","290000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25794950","04/16 (17:06:17)","134846802","15639","15640","0","17569","(351968 to 369537)","s_cmh8_3583","completed","334400","36000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25794950","04/16 (17:06:17)","134846803","17568","17574","0","17568","(334400 to 351968)","s_cmh8_3617","completed","334400","36000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25794428","04/16 (16:52:18)","134846056","56000","55779","0","56000","(224000 to 280000)","s_cmh11_1341","completed","0","280000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
