campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,error_type_from_error,outSum,drop_number,is_first_drop,first_used_at,previous_r_sent_per_ip,volume_change,growth_rate,sent_ratio,lost_volume,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,volume_category,hour,day_of_week,drops_per_day,error_code,date,days_since_launch
25656376,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 17:17:21,52000,52004,4000,4000,36000,108000,8307,No error,,4,0,2026-04-12 19:46:19,3000.0,1000,0.3333333333333333,1.0,0,10995,7000,Low,17,0,10,0,2026-04-13,0
25657345,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 17:40:13,65000,65000,5000,5000,192000,135000,10384,No error,,5,0,2026-04-12 19:46:19,4000.0,1000,0.25,1.0,0,15995,12000,Low,17,0,10,0,2026-04-13,0
25658335,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 18:05:18,78000,78003,6000,6000,0,162000,12461,No error,,6,0,2026-04-12 19:46:19,5000.0,1000,0.2,1.0,0,21995,18000,Low,18,0,10,0,2026-04-13,0
25659387,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 18:32:19,66885,66883,5145,5145,234000,189000,14538,No error,,7,0,2026-04-12 19:46:19,6000.0,-855,-0.1425,1.0,0,27140,23145,Low,18,0,10,0,2026-04-13,0
25660532,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 18:57:19,104000,104000,8000,8000,84000,216000,16615,No error,,8,0,2026-04-12 19:46:19,5145.0,2855,0.5549076773566569,1.0,0,35140,31145,Low,18,0,10,0,2026-04-13,0
25661752,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 19:22:19,117000,116995,9000,9000,0,243000,18692,No error,,9,0,2026-04-12 19:46:19,8000.0,1000,0.125,1.0,0,44140,40145,Low,19,0,10,0,2026-04-13,0
25662707,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 19:47:19,10543,10549,811,811,351000,270000,20769,No error,,10,0,2026-04-12 19:46:19,9000.0,-8189,-0.9098888888888889,1.0,0,44951,40956,Low,19,0,10,0,2026-04-13,1
25663744,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 20:12:19,121782,121773,9368,9368,120000,297000,22846,No error,,11,0,2026-04-12 19:46:19,811.0,8557,10.551171393341553,1.0,0,54319,50324,Low,20,0,10,0,2026-04-13,1
25664849,s_cmh9_5689,cmh9,23.231.25.58,2026-04-13 20:37:19,121300,121297,9331,9331,121000,324000,24923,No error,,12,0,2026-04-12 19:46:19,9368.0,-37,-0.003949615713065756,1.0,0,63650,59655,Low,20,0,10,0,2026-04-13,1
25700632,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 16:57:20,139100,138773,10700,10700,84000,351000,27000,No error,,13,0,2026-04-12 19:46:19,9331.0,1369,0.14671525024113172,1.0,0,74350,10700,Medium,16,1,6,0,2026-04-14,1
25701906,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 17:27:20,104402,104400,8031,8031,156000,378000,29077,No error,,14,0,2026-04-12 19:46:19,10700.0,-2669,-0.2494392523364486,1.0,0,82381,18731,Low,17,1,6,0,2026-04-14,1
25703151,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 17:57:20,98657,98653,7589,7589,168000,405000,31154,No error,,15,0,2026-04-12 19:46:19,8031.0,-442,-0.055036732660938864,1.0,0,89970,26320,Low,17,1,6,0,2026-04-14,1
25712850,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 21:59:16,45664,45291,3512,3512,278000,351000,27000,No error,,16,0,2026-04-12 19:46:19,7589.0,-4077,-0.537224930820925,1.0,0,93482,29832,Low,21,1,6,0,2026-04-14,2
25714518,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 22:41:20,81276,81278,6252,6252,204000,378000,29077,No error,,17,0,2026-04-12 19:46:19,3512.0,2740,0.7801822323462415,1.0,0,99734,36084,Low,22,1,6,0,2026-04-14,2
25715827,s_cmh9_5689,cmh9,23.231.25.58,2026-04-14 23:21:20,98609,98607,7585,7585,168000,405000,31154,No error,,18,0,2026-04-12 19:46:19,6252.0,1333,0.21321177223288548,1.0,0,107319,43669,Low,23,1,6,0,2026-04-14,2
25717213,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 00:01:20,145788,145783,11214,11214,70000,432000,33231,No error,,19,0,2026-04-12 19:46:19,7585.0,3629,0.47844429795649307,1.0,0,118533,11214,Medium,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,20,0,2026-04-12 19:46:19,11214.0,-4714,-0.42036739789548777,1.0,0,125033,17714,Low,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,21,0,2026-04-12 19:46:19,6500.0,0,0.0,1.0,0,131533,24214,Low,0,2,6,0,2026-04-15,2
25730280,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 10:20:34,169000,160245,13000,13000,0,351000,27000,No error,,22,0,2026-04-12 19:46:19,6500.0,6500,1.0,1.0,0,144533,37214,Medium,10,2,6,0,2026-04-15,2
25731339,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 11:08:35,10455,10475,804,806,351000,351000,27000,No error,,23,0,2026-04-12 19:46:19,13000.0,-12194,-0.938,1.0024875621890548,-2,145339,38020,Low,11,2,6,0,2026-04-15,2
25732668,s_cmh9_5689,cmh9,23.231.25.58,2026-04-15 11:48:31,169000,168728,13000,13000,0,169000,13000,No error,,24,0,2026-04-12 19:46:19,806.0,12194,15.129032258064516,1.0,0,158339,51020,Medium,11,2,6,0,2026-04-15,2
25623574,s_cmh9_5689,cmh9,23.231.25.59,2026-04-12 19:46:19,12943,11417,995,995,360000,39000,3000,No error,,1,1,2026-04-12 19:46:19,0.0,995,0.0,1.0,0,995,995,Low,19,6,2,0,2026-04-12,0
25624696,s_cmh9_5689,cmh9,23.231.25.59,2026-04-12 20:16:19,33000,33001,3000,3000,210000,33000,3000,No error,,2,0,2026-04-12 19:46:19,995.0,2005,2.0150753768844223,1.0,0,3995,3995,Low,20,6,2,0,2026-04-12,0
25655234,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 16:50:57,39000,39001,3000,3000,0,81000,6230,No error,,3,0,2026-04-12 19:46:19,3000.0,0,0.0,1.0,0,6995,3000,Low,16,0,10,0,2026-04-13,0
25656376,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 17:17:21,52000,52004,4000,4000,36000,108000,8307,No error,,4,0,2026-04-12 19:46:19,3000.0,1000,0.3333333333333333,1.0,0,10995,7000,Low,17,0,10,0,2026-04-13,0
25657345,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 17:40:13,65000,65000,5000,5000,192000,135000,10384,No error,,5,0,2026-04-12 19:46:19,4000.0,1000,0.25,1.0,0,15995,12000,Low,17,0,10,0,2026-04-13,0
25658335,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 18:05:18,78000,78003,6000,6000,0,162000,12461,No error,,6,0,2026-04-12 19:46:19,5000.0,1000,0.2,1.0,0,21995,18000,Low,18,0,10,0,2026-04-13,0
25659387,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 18:32:19,66885,66883,5145,5145,234000,189000,14538,No error,,7,0,2026-04-12 19:46:19,6000.0,-855,-0.1425,1.0,0,27140,23145,Low,18,0,10,0,2026-04-13,0
25660532,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 18:57:19,104000,104000,8000,8000,84000,216000,16615,No error,,8,0,2026-04-12 19:46:19,5145.0,2855,0.5549076773566569,1.0,0,35140,31145,Low,18,0,10,0,2026-04-13,0
25661752,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 19:22:19,117000,116995,9000,9000,0,243000,18692,No error,,9,0,2026-04-12 19:46:19,8000.0,1000,0.125,1.0,0,44140,40145,Low,19,0,10,0,2026-04-13,0
25662707,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 19:47:19,10543,10549,811,811,351000,270000,20769,No error,,10,0,2026-04-12 19:46:19,9000.0,-8189,-0.9098888888888889,1.0,0,44951,40956,Low,19,0,10,0,2026-04-13,1
25663744,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 20:12:19,121782,121773,9368,9368,120000,297000,22846,No error,,11,0,2026-04-12 19:46:19,811.0,8557,10.551171393341553,1.0,0,54319,50324,Low,20,0,10,0,2026-04-13,1
25664849,s_cmh9_5689,cmh9,23.231.25.59,2026-04-13 20:37:19,121300,121297,9330,9330,121000,324000,24923,No error,,12,0,2026-04-12 19:46:19,9368.0,-38,-0.0040563620836891546,1.0,0,63649,59654,Low,20,0,10,0,2026-04-13,1
25700632,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 16:57:20,139100,138773,10700,10700,84000,351000,27000,No error,,13,0,2026-04-12 19:46:19,9330.0,1370,0.14683815648445875,1.0,0,74349,10700,Medium,16,1,6,0,2026-04-14,1
25701906,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 17:27:20,104402,104400,8031,8031,156000,378000,29077,No error,,14,0,2026-04-12 19:46:19,10700.0,-2669,-0.2494392523364486,1.0,0,82380,18731,Low,17,1,6,0,2026-04-14,1
25703151,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 17:57:20,98657,98653,7589,7589,168000,405000,31154,No error,,15,0,2026-04-12 19:46:19,8031.0,-442,-0.055036732660938864,1.0,0,89969,26320,Low,17,1,6,0,2026-04-14,1
25712850,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 21:59:16,45664,45291,3512,3512,278000,351000,27000,No error,,16,0,2026-04-12 19:46:19,7589.0,-4077,-0.537224930820925,1.0,0,93481,29832,Low,21,1,6,0,2026-04-14,2
25714518,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 22:41:20,81276,81278,6252,6252,204000,378000,29077,No error,,17,0,2026-04-12 19:46:19,3512.0,2740,0.7801822323462415,1.0,0,99733,36084,Low,22,1,6,0,2026-04-14,2
25715827,s_cmh9_5689,cmh9,23.231.25.59,2026-04-14 23:21:20,98609,98607,7585,7585,168000,405000,31154,No error,,18,0,2026-04-12 19:46:19,6252.0,1333,0.21321177223288548,1.0,0,107318,43669,Low,23,1,6,0,2026-04-14,2
25717213,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 00:01:20,145788,145783,11214,11214,70000,432000,33230,No error,,19,0,2026-04-12 19:46:19,7585.0,3629,0.47844429795649307,1.0,0,118532,11214,Medium,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,20,0,2026-04-12 19:46:19,11214.0,-4714,-0.42036739789548777,1.0,0,125032,17714,Low,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,21,0,2026-04-12 19:46:19,6500.0,0,0.0,1.0,0,131532,24214,Low,0,2,6,0,2026-04-15,2
25730280,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 10:20:34,169000,160245,13000,13000,0,351000,27000,No error,,22,0,2026-04-12 19:46:19,6500.0,6500,1.0,1.0,0,144532,37214,Medium,10,2,6,0,2026-04-15,2
25731339,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 11:08:35,10455,10475,804,805,351000,351000,27000,No error,,23,0,2026-04-12 19:46:19,13000.0,-12195,-0.938076923076923,1.0012437810945274,-1,145337,38019,Low,11,2,6,0,2026-04-15,2
25732668,s_cmh9_5689,cmh9,23.231.25.59,2026-04-15 11:48:31,169000,168728,13000,13000,0,169000,13000,No error,,24,0,2026-04-12 19:46:19,805.0,12195,15.149068322981366,1.0,0,158337,51019,Medium,11,2,6,0,2026-04-15,2
25623574,s_cmh9_5689,cmh9,23.231.25.61,2026-04-12 19:46:19,12943,11417,995,995,360000,39000,3000,No error,,1,1,2026-04-12 19:46:19,0.0,995,0.0,1.0,0,995,995,Low,19,6,2,0,2026-04-12,0
25624696,s_cmh9_5689,cmh9,23.231.25.61,2026-04-12 20:16:19,33000,33001,3000,3000,210000,33000,3000,No error,,2,0,2026-04-12 19:46:19,995.0,2005,2.0150753768844223,1.0,0,3995,3995,Low,20,6,2,0,2026-04-12,0
25655234,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 16:50:57,39000,39001,3000,3000,0,81000,6230,No error,,3,0,2026-04-12 19:46:19,3000.0,0,0.0,1.0,0,6995,3000,Low,16,0,10,0,2026-04-13,0
25656376,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 17:17:21,52000,52004,4000,4000,36000,108000,8307,No error,,4,0,2026-04-12 19:46:19,3000.0,1000,0.3333333333333333,1.0,0,10995,7000,Low,17,0,10,0,2026-04-13,0
25657345,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 17:40:13,65000,65000,5000,5000,192000,135000,10384,No error,,5,0,2026-04-12 19:46:19,4000.0,1000,0.25,1.0,0,15995,12000,Low,17,0,10,0,2026-04-13,0
25658335,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 18:05:18,78000,78003,6000,6000,0,162000,12461,No error,,6,0,2026-04-12 19:46:19,5000.0,1000,0.2,1.0,0,21995,18000,Low,18,0,10,0,2026-04-13,0
25659387,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 18:32:19,66885,66883,5145,5145,234000,189000,14538,No error,,7,0,2026-04-12 19:46:19,6000.0,-855,-0.1425,1.0,0,27140,23145,Low,18,0,10,0,2026-04-13,0
25660532,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 18:57:19,104000,104000,8000,8000,84000,216000,16615,No error,,8,0,2026-04-12 19:46:19,5145.0,2855,0.5549076773566569,1.0,0,35140,31145,Low,18,0,10,0,2026-04-13,0
25661752,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 19:22:19,117000,116995,9000,9000,0,243000,18692,No error,,9,0,2026-04-12 19:46:19,8000.0,1000,0.125,1.0,0,44140,40145,Low,19,0,10,0,2026-04-13,0
25662707,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 19:47:19,10543,10549,811,811,351000,270000,20769,No error,,10,0,2026-04-12 19:46:19,9000.0,-8189,-0.9098888888888889,1.0,0,44951,40956,Low,19,0,10,0,2026-04-13,1
25663744,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 20:12:19,121782,121773,9367,9367,120000,297000,22846,No error,,11,0,2026-04-12 19:46:19,811.0,8556,10.549938347718866,1.0,0,54318,50323,Low,20,0,10,0,2026-04-13,1
25664849,s_cmh9_5689,cmh9,23.231.25.61,2026-04-13 20:37:19,121300,121297,9330,9330,121000,324000,24923,No error,,12,0,2026-04-12 19:46:19,9367.0,-37,-0.00395003736521832,1.0,0,63648,59653,Low,20,0,10,0,2026-04-13,1
25700632,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 16:57:20,139100,138773,10700,10700,84000,351000,27000,No error,,13,0,2026-04-12 19:46:19,9330.0,1370,0.14683815648445875,1.0,0,74348,10700,Medium,16,1,6,0,2026-04-14,1
25701906,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 17:27:20,104402,104400,8031,8031,156000,378000,29077,No error,,14,0,2026-04-12 19:46:19,10700.0,-2669,-0.2494392523364486,1.0,0,82379,18731,Low,17,1,6,0,2026-04-14,1
25703151,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 17:57:20,98657,98653,7589,7589,168000,405000,31153,No error,,15,0,2026-04-12 19:46:19,8031.0,-442,-0.055036732660938864,1.0,0,89968,26320,Low,17,1,6,0,2026-04-14,1
25712850,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 21:59:16,45664,45291,3512,3512,278000,351000,27000,No error,,16,0,2026-04-12 19:46:19,7589.0,-4077,-0.537224930820925,1.0,0,93480,29832,Low,21,1,6,0,2026-04-14,2
25714518,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 22:41:20,81276,81278,6252,6252,204000,378000,29077,No error,,17,0,2026-04-12 19:46:19,3512.0,2740,0.7801822323462415,1.0,0,99732,36084,Low,22,1,6,0,2026-04-14,2
25715827,s_cmh9_5689,cmh9,23.231.25.61,2026-04-14 23:21:20,98609,98607,7585,7585,168000,405000,31153,No error,,18,0,2026-04-12 19:46:19,6252.0,1333,0.21321177223288548,1.0,0,107317,43669,Low,23,1,6,0,2026-04-14,2
25717213,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 00:01:20,145788,145783,11214,11214,70000,432000,33230,No error,,19,0,2026-04-12 19:46:19,7585.0,3629,0.47844429795649307,1.0,0,118531,11214,Medium,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,20,0,2026-04-12 19:46:19,11214.0,-4714,-0.42036739789548777,1.0,0,125031,17714,Low,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,21,0,2026-04-12 19:46:19,6500.0,0,0.0,1.0,0,131531,24214,Low,0,2,6,0,2026-04-15,2
25730280,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 10:20:34,169000,160245,13000,13000,0,351000,27000,No error,,22,0,2026-04-12 19:46:19,6500.0,6500,1.0,1.0,0,144531,37214,Medium,10,2,6,0,2026-04-15,2
25731339,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 11:08:35,10455,10475,804,805,351000,351000,27000,No error,,23,0,2026-04-12 19:46:19,13000.0,-12195,-0.938076923076923,1.0012437810945274,-1,145336,38019,Low,11,2,6,0,2026-04-15,2
25732668,s_cmh9_5689,cmh9,23.231.25.61,2026-04-15 11:48:31,169000,168728,13000,13000,0,169000,13000,No error,,24,0,2026-04-12 19:46:19,805.0,12195,15.149068322981366,1.0,0,158336,51019,Medium,11,2,6,0,2026-04-15,2
25623574,s_cmh9_5689,cmh9,23.231.25.62,2026-04-12 19:46:19,12943,11417,995,995,360000,39000,3000,No error,,1,1,2026-04-12 19:46:19,0.0,995,0.0,1.0,0,995,995,Low,19,6,2,0,2026-04-12,0
25624696,s_cmh9_5689,cmh9,23.231.25.62,2026-04-12 20:16:19,33000,33001,3000,3000,210000,33000,3000,No error,,2,0,2026-04-12 19:46:19,995.0,2005,2.0150753768844223,1.0,0,3995,3995,Low,20,6,2,0,2026-04-12,0
25655234,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 16:50:57,39000,39001,3000,3000,0,81000,6230,No error,,3,0,2026-04-12 19:46:19,3000.0,0,0.0,1.0,0,6995,3000,Low,16,0,10,0,2026-04-13,0
25656376,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 17:17:21,52000,52004,4000,4000,36000,108000,8307,No error,,4,0,2026-04-12 19:46:19,3000.0,1000,0.3333333333333333,1.0,0,10995,7000,Low,17,0,10,0,2026-04-13,0
25657345,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 17:40:13,65000,65000,5000,5000,192000,135000,10384,No error,,5,0,2026-04-12 19:46:19,4000.0,1000,0.25,1.0,0,15995,12000,Low,17,0,10,0,2026-04-13,0
25658335,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 18:05:18,78000,78003,6000,6000,0,162000,12461,No error,,6,0,2026-04-12 19:46:19,5000.0,1000,0.2,1.0,0,21995,18000,Low,18,0,10,0,2026-04-13,0
25659387,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 18:32:19,66885,66883,5145,5145,234000,189000,14538,No error,,7,0,2026-04-12 19:46:19,6000.0,-855,-0.1425,1.0,0,27140,23145,Low,18,0,10,0,2026-04-13,0
25660532,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 18:57:19,104000,104000,8000,8000,84000,216000,16615,No error,,8,0,2026-04-12 19:46:19,5145.0,2855,0.5549076773566569,1.0,0,35140,31145,Low,18,0,10,0,2026-04-13,0
25661752,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 19:22:19,117000,116995,9000,9000,0,243000,18692,No error,,9,0,2026-04-12 19:46:19,8000.0,1000,0.125,1.0,0,44140,40145,Low,19,0,10,0,2026-04-13,0
25662707,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 19:47:19,10543,10549,811,811,351000,270000,20769,No error,,10,0,2026-04-12 19:46:19,9000.0,-8189,-0.9098888888888889,1.0,0,44951,40956,Low,19,0,10,0,2026-04-13,1
25663744,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 20:12:19,121782,121773,9367,9367,120000,297000,22846,No error,,11,0,2026-04-12 19:46:19,811.0,8556,10.549938347718866,1.0,0,54318,50323,Low,20,0,10,0,2026-04-13,1
25664849,s_cmh9_5689,cmh9,23.231.25.62,2026-04-13 20:37:19,121300,121297,9330,9330,121000,324000,24923,No error,,12,0,2026-04-12 19:46:19,9367.0,-37,-0.00395003736521832,1.0,0,63648,59653,Low,20,0,10,0,2026-04-13,1
25700632,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 16:57:20,139100,138773,10700,10700,84000,351000,27000,No error,,13,0,2026-04-12 19:46:19,9330.0,1370,0.14683815648445875,1.0,0,74348,10700,Medium,16,1,6,0,2026-04-14,1
25701906,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 17:27:20,104402,104400,8030,8030,156000,378000,29076,No error,,14,0,2026-04-12 19:46:19,10700.0,-2670,-0.24953271028037383,1.0,0,82378,18730,Low,17,1,6,0,2026-04-14,1
25703151,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 17:57:20,98657,98653,7589,7589,168000,405000,31153,No error,,15,0,2026-04-12 19:46:19,8030.0,-441,-0.054919053549190536,1.0,0,89967,26319,Low,17,1,6,0,2026-04-14,1
25712850,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 21:59:16,45664,45291,3512,3512,278000,351000,27000,No error,,16,0,2026-04-12 19:46:19,7589.0,-4077,-0.537224930820925,1.0,0,93479,29831,Low,21,1,6,0,2026-04-14,2
25714518,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 22:41:20,81276,81278,6252,6252,204000,378000,29076,No error,,17,0,2026-04-12 19:46:19,3512.0,2740,0.7801822323462415,1.0,0,99731,36083,Low,22,1,6,0,2026-04-14,2
25715827,s_cmh9_5689,cmh9,23.231.25.62,2026-04-14 23:21:20,98609,98607,7585,7585,168000,405000,31153,No error,,18,0,2026-04-12 19:46:19,6252.0,1333,0.21321177223288548,1.0,0,107316,43668,Low,23,1,6,0,2026-04-14,2
25717213,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 00:01:20,145788,145783,11214,11214,70000,432000,33230,No error,,19,0,2026-04-12 19:46:19,7585.0,3629,0.47844429795649307,1.0,0,118530,11214,Medium,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,20,0,2026-04-12 19:46:19,11214.0,-4714,-0.42036739789548777,1.0,0,125030,17714,Low,0,2,6,0,2026-04-15,2
25718532,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 00:41:19,169000,168992,6500,6500,0,351000,13500,No error,,21,0,2026-04-12 19:46:19,6500.0,0,0.0,1.0,0,131530,24214,Low,0,2,6,0,2026-04-15,2
25730280,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 10:20:34,169000,160245,13000,13000,0,351000,27000,No error,,22,0,2026-04-12 19:46:19,6500.0,6500,1.0,1.0,0,144530,37214,Medium,10,2,6,0,2026-04-15,2
25731339,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 11:08:35,10455,10475,804,805,351000,351000,27000,No error,,23,0,2026-04-12 19:46:19,13000.0,-12195,-0.938076923076923,1.0012437810945274,-1,145335,38019,Low,11,2,6,0,2026-04-15,2
25732668,s_cmh9_5689,cmh9,23.231.25.62,2026-04-15 11:48:31,169000,168728,13000,13000,0,169000,13000,No error,,24,0,2026-04-12 19:46:19,805.0,12195,15.149068322981366,1.0,0,158335,51019,Medium,11,2,6,0,2026-04-15,2
25631668,s_cmh2_6121,cmh2,23.82.139.242,2026-04-12 23:47:18,6400,6406,3200,3203,12,6400,3200,No error,,1,1,2026-04-12 23:47:18,0.0,3203,0.0,1.0009375,-3,3203,3203,Low,23,6,1,0,2026-04-12,0
25667938,s_cmh2_6121,cmh2,23.82.139.242,2026-04-13 22:07:17,6400,6405,3200,3202,6412,6400,3200,No error,,2,0,2026-04-12 23:47:18,3203.0,-1,-0.00031220730565095225,1.000625,-2,6405,3202,Low,22,0,4,0,2026-04-13,0
25669552,s_cmh2_6121,cmh2,23.82.139.242,2026-04-13 22:42:17,6400,6405,3200,3202,29512,6400,3200,No error,,3,0,2026-04-12 23:47:18,3202.0,0,0.0,1.000625,-2,9607,6404,Low,22,0,4,0,2026-04-13,0
25670858,s_cmh2_6121,cmh2,23.82.139.242,2026-04-13 23:17:17,7066,7072,3533,3536,53112,7066,3533,No error,,4,0,2026-04-12 23:47:18,3202.0,334,0.10430980637101811,1.0008491367110104,-3,13143,9940,Low,23,0,4,0,2026-04-13,0
25672224,s_cmh2_6121,cmh2,23.82.139.242,2026-04-13 23:52:17,7066,7072,3533,3536,73277,7066,3533,No error,,5,0,2026-04-12 23:47:18,3536.0,0,0.0,1.0008491367110104,-3,16679,13476,Low,23,0,4,0,2026-04-13,1
25673219,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 00:27:17,7732,7738,3866,3869,94108,7732,3866,No error,,6,0,2026-04-12 23:47:18,3536.0,333,0.09417420814479638,1.0007759958613553,-3,20548,3869,Low,0,1,6,0,2026-04-14,1
25674279,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 01:00:19,7732,7738,3866,3869,116604,7732,3866,No error,,7,0,2026-04-12 23:47:18,3869.0,0,0.0,1.0007759958613553,-3,24417,7738,Low,1,1,6,0,2026-04-14,1
25675394,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 01:36:47,8398,8403,4199,4201,139766,8398,4199,No error,,8,0,2026-04-12 23:47:18,3869.0,332,0.08581028689583872,1.0004763038818767,-2,28618,11939,Low,1,1,6,0,2026-04-14,1
25676346,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 02:12:17,9398,9403,4699,4701,164593,9398,4699,No error,,9,0,2026-04-12 23:47:18,4201.0,500,0.11901928112354201,1.0004256224728665,-2,33319,16640,Low,2,1,6,0,2026-04-14,1
25677370,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 02:47:17,10064,9877,5032,5032,191186,10064,5032,No error,,10,0,2026-04-12 23:47:18,4701.0,331,0.0704105509466071,1.0,0,38351,21672,Low,2,1,6,0,2026-04-14,1
25678019,s_cmh2_6121,cmh2,23.82.139.242,2026-04-14 03:22:17,5032,3228,5032,3228,219444,5032,5032,Rate limit SPF,3650,11,0,2026-04-12 23:47:18,5032.0,-1804,-0.3585055643879173,0.6414944356120826,1804,41579,24900,Low,3,1,6,1,2026-04-14,1
25718932,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 00:58:43,6730,0,1682,0,243336,6730,1682,No error,,12,0,2026-04-12 23:47:18,3228.0,-3228,-1.0,0.0,1682,41579,0,Low,0,2,12,0,2026-04-15,2
25718932,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 00:58:43,6730,0,1682,0,243336,6730,1682,No error,,13,0,2026-04-12 23:47:18,0.0,0,0.0,0.0,1682,41579,0,Low,0,2,12,0,2026-04-15,2
