campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,outSum,error_type_from_error
25597714.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-12 03:14:09,3180.0,3182.0,3180,3182,169610.0,9540.0,9540,,No error
25597810.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-12 03:18:10,1184.0,1186.0,1184,1186,179150.0,3550.0,3550,,No error
25598357.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-12 03:44:09,3200.0,2220.0,3200,2220,198830.0,9600.0,9600,7953.0,Connection closed
25598411.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-12 03:47:09,1200.0,552.0,1200,552,208430.0,3600.0,3600,7953.0,Rate limit SPF
25598547.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-12 03:53:09,1026.0,8.0,1026,8,212030.0,3080.0,3080,2956.0,Rate limit DKIM
25652225.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 15:41:18,3280.0,3282.0,3280,3282,29100.0,9840.0,9840,,No error
25653706.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 16:17:18,3300.0,3302.0,3300,3302,89580.0,9900.0,9900,,No error
25655297.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 16:53:18,3320.0,3322.0,3320,3322,151020.0,9960.0,9960,,No error
25656775.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 17:31:18,3340.0,3342.0,3340,3342,213420.0,10020.0,10020,,No error
25658432.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 18:07:17,3360.0,3362.0,3360,3362,276780.0,10080.0,10080,,No error
25659921.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 18:41:12,3380.0,3382.0,3380,3382,337620.0,10140.0,10140,,No error
25661561.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 19:17:12,3400.0,3402.0,3400,3402,0.0,10200.0,10200,,No error
25662941.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 19:53:12,3420.0,3421.0,3420,3421,40080.0,10260.0,10260,,No error
25663093.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 19:59:07,1383.0,1383.0,1383,1383,50340.0,4150.0,4150,,No error
25663361.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 20:05:08,1210.0,1214.0,1210,1214,54490.0,3630.0,3630,,No error
25664324.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 20:29:12,3440.0,3442.0,3440,3442,80720.0,10320.0,10320,,No error
25664766.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 20:35:08,1400.0,1402.0,1400,1402,91040.0,4200.0,4200,,No error
25664965.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 20:41:07,1226.0,1228.0,1226,1228,95240.0,3680.0,3680,,No error
25665730.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 21:05:12,3460.0,3461.0,3460,3461,121920.0,10380.0,10380,,No error
25666055.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 21:11:07,1416.0,1416.0,1416,1416,132300.0,4250.0,4250,,No error
25666239.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-13 21:17:08,1244.0,1248.0,1244,1248,136550.0,3730.0,3730,,No error
25675935.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 01:59:17,8080.0,8080.0,8080,8080,172680.0,24240.0,24240,,No error
25677077.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 02:35:17,7830.0,5224.0,7830,5224,280910.0,23490.0,23490,13056.0,Rate limit DKIM
25686903.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 10:50:17,7250.0,7252.0,7250,7252,180090.0,21750.0,21750,,No error
25687787.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 11:27:36,7500.0,7501.0,7500,7501,289590.0,22500.0,22500,,No error
25688990.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 12:02:20,7500.0,7499.0,7500,7499,354840.0,15000.0,15000,,No error
25689231.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 12:07:17,1540.0,507.0,1540,507,369840.0,6000.0,6000,,No error
25689560.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-14 12:14:17,3625.0,9.0,3625,9,0.0,7250.0,7250,,No error
25718530.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 00:41:17,6500.0,6502.0,3250,3251,34000.0,19500.0,9750,,No error
25718530.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 00:41:17,6500.0,6502.0,3250,3251,34000.0,19500.0,9750,,No error
25719558.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 01:17:17,6500.0,6501.0,6500,6501,128500.0,13000.0,13000,,No error
25720538.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 01:53:17,6500.0,6501.0,6500,6501,191250.0,13000.0,13000,,No error
25729979.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 10:13:18,6500.0,6501.0,6500,6501,217250.0,13000.0,13000,13003.0,Other
25731027.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 10:50:17,6500.0,6502.0,6500,6502,260750.0,13000.0,13000,,No error
25731943.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 11:28:17,6500.0,6501.0,6500,6501,316500.0,13000.0,13000,,No error
25733151.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 12:04:17,5835.0,5833.0,5835,5833,361000.0,13000.0,13000,,No error
25734519.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 12:41:17,6500.0,6502.0,6500,6502,31000.0,13000.0,13000,1567.0,Connection closed
25734622.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 12:45:10,2500.0,2501.0,2500,2501,44000.0,5000.0,5000,1567.0,Connection closed
25734837.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 12:51:16,2875.0,2879.0,2875,2879,49000.0,5750.0,5750,1567.0,Connection closed
25734968.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 12:57:16,3125.0,300.0,3125,300,54750.0,6250.0,6250,1567.0,Connection closed
25761395.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-15 23:42:17,5000.0,4851.0,5000,4851,292400.0,10000.0,10000,9732.0,Connection closed
25793730.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 17:34:18,16000.0,16006.0,4000,4002,302400.0,32000.0,8000,,No error
25794950.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 18:06:17,15639.0,15640.0,3910,3910,334400.0,36000.0,9000,,No error
25796313.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 18:36:17,19000.0,19006.0,4750,4752,0.0,38000.0,9500,,No error
25797556.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 19:06:16,20000.0,20006.0,5000,5002,38000.0,40000.0,10000,,No error
25798933.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 19:36:17,21000.0,21005.0,5250,5251,78000.0,42000.0,10500,,No error
25799971.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 20:06:17,22000.0,19484.0,5500,5500,120000.0,44000.0,11000,,No error
25801404.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 20:36:17,23000.0,23004.0,5750,5751,164000.0,46000.0,11500,44941.0,Other
25806315.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 22:45:21,13000.0,13006.0,6500,6503,240000.0,26000.0,13000,,No error
25807271.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 23:16:16,14000.0,11870.0,7000,7000,289500.0,28000.0,14000,,No error
25808415.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-16 23:46:17,13518.0,13524.0,6759,6762,342500.0,30000.0,15000,,No error
25809510.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-17 00:16:16,16000.0,7035.0,8000,0,26500.0,32000.0,16000,15472.0,Connection closed
25810266.0,s_cmh8_3583,cmh8,142.147.96.123,2026-04-17 00:46:16,7000.0,7002.0,7000,7002,86500.0,21000.0,21000,,No error
25652707.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-13 15:55:18,3280.0,3284.0,3280,3284,50340.0,9840.0,9840,,No error
25654180.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-13 16:29:49,3330.0,3334.0,3330,3334,111030.0,9990.0,9990,,No error
25655902.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-13 17:07:17,3380.0,3384.0,3380,3384,172680.0,10140.0,10140,,No error
25657438.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-13 17:43:17,3430.0,3274.0,3430,3274,235290.0,10290.0,10290,9707.0,Connection closed
25676388.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-14 02:13:17,6780.0,6782.0,6780,6782,221070.0,20340.0,20340,19895.0,Rate limit SPF
25686467.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-14 10:28:17,7000.0,7004.0,7000,7004,116340.0,21000.0,21000,,No error
25687170.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-14 11:04:17,7250.0,1542.0,7250,1542,223590.0,21750.0,21750,,No error
25718854.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 00:55:17,6250.0,0.0,3125,0,71500.0,18750.0,9375,,No error
25718854.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 00:55:17,6250.0,0.0,3125,0,71500.0,18750.0,9375,,No error
25719904.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 01:31:16,6250.0,281.0,6250,281,159500.0,12500.0,12500,281.0,Rate limit SPF
25731210.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 11:00:59,6250.0,13.0,6250,13,283750.0,12500.0,12500,53.0,Connection closed
25760274.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 23:16:16,5000.0,460.0,5000,460,278500.0,5000.0,5000,459.0,Connection closed
25760451.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 23:22:09,3900.0,12.0,3900,12,283500.0,3900.0,3900,459.0,Rate limit SPF
25760645.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-15 23:28:08,5000.0,5.0,5000,5,287400.0,5000.0,5000,12.0,Rate limit SPF
25793730.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 17:34:18,16000.0,16006.0,4000,4001,302400.0,32000.0,8000,,No error
25794950.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 18:06:17,15639.0,15640.0,3909,3910,334400.0,36000.0,9000,,No error
25796313.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 18:36:17,19000.0,19006.0,4750,4751,0.0,38000.0,9500,,No error
25797556.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 19:06:16,20000.0,20006.0,5000,5001,38000.0,40000.0,10000,,No error
25798933.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 19:36:17,21000.0,21005.0,5250,5251,78000.0,42000.0,10500,,No error
25799971.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 20:06:17,22000.0,19484.0,5500,5500,120000.0,44000.0,11000,,No error
25801404.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 20:36:17,23000.0,23004.0,5750,5751,164000.0,46000.0,11500,44941.0,Other
25806124.0,s_cmh8_3583,cmh8,142.147.96.124,2026-04-16 22:38:16,8000.0,7525.0,8000,7525,224000.0,16000.0,16000,15529.0,Connection closed
25594913.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 01:05:20,3900.0,3903.0,3900,3903,33000.0,11700.0,11700,,No error
25595836.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 01:38:09,4000.0,4004.0,4000,4004,70260.0,12000.0,12000,,No error
25596407.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 02:08:10,4100.0,873.0,4100,873,105300.0,12300.0,12300,,No error
25598260.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 03:38:09,4400.0,4404.0,4400,4404,190030.0,8800.0,8800,,No error
25598791.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 04:08:09,4500.0,4504.0,4500,4504,219510.0,9000.0,9000,,No error
25599523.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 04:38:09,4600.0,4603.0,4600,4603,243010.0,9200.0,9200,,No error
25599545.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 04:41:09,1620.0,1622.0,1620,1622,252210.0,3240.0,3240,,No error
25599587.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 04:47:09,1850.0,1852.0,1850,1852,255450.0,3700.0,3700,,No error
25599888.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 05:08:09,4700.0,4704.0,4700,4704,266930.0,9400.0,9400,,No error
25600494.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-12 05:38:09,4800.0,4804.0,4800,4804,291270.0,4800.0,4800,,No error
25653577.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 16:13:18,5000.0,5003.0,5000,5003,74580.0,15000.0,15000,,No error
25655162.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 16:49:19,5100.0,5104.0,5100,5104,135720.0,15300.0,15300,,No error
25656628.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 17:25:18,5200.0,5201.0,5200,5201,197820.0,15600.0,15600,,No error
25658029.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 18:01:17,5300.0,5304.0,5300,5304,260880.0,15900.0,15900,,No error
25659698.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 18:35:12,5400.0,5404.0,5400,5404,321420.0,16200.0,16200,,No error
25661318.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 19:11:14,2744.0,2748.0,2744,2748,364690.0,16500.0,16500,,No error
25662701.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 19:47:12,5600.0,5604.0,5600,5604,23280.0,16800.0,16800,,No error
25664175.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 20:23:12,5700.0,5704.0,5700,5704,63620.0,17100.0,17100,,No error
25665469.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-13 20:59:12,5800.0,5804.0,5800,5804,104520.0,17400.0,17400,,No error
25675809.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 01:50:18,8900.0,8781.0,8900,8781,145980.0,26700.0,26700,25062.0,Rate limit SPF
25676689.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 02:28:17,7900.0,7902.0,7900,7902,265110.0,15800.0,15800,15806.0,Other
25677646.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 03:04:17,8150.0,8154.0,8150,8154,344480.0,16300.0,16300,,No error
25678541.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 03:40:17,8400.0,8404.0,8400,8404,24230.0,16800.0,16800,,No error
25686072.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 10:07:17,7000.0,7004.0,7000,7004,74340.0,14000.0,14000,,No error
25686800.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 10:43:17,7250.0,7254.0,7250,7254,158340.0,21750.0,21750,,No error
25687595.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 11:19:17,7500.0,7502.0,7500,7502,267090.0,22500.0,22500,,No error
25688831.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-14 11:55:17,7500.0,7504.0,7500,7504,339840.0,15000.0,15000,,No error
25718223.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 00:32:51,6500.0,6504.0,3250,3252,14500.0,19500.0,9750,,No error
25718223.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 00:32:51,6500.0,6504.0,3250,3252,14500.0,19500.0,9750,,No error
25719379.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 01:10:17,6500.0,6504.0,6500,6504,109000.0,19500.0,19500,,No error
25720389.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 01:46:17,6500.0,6502.0,6500,6502,178250.0,13000.0,13000,,No error
25729841.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 10:07:17,6500.0,5394.0,6500,5394,204250.0,13000.0,13000,,No error
25730945.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 10:43:54,6500.0,6503.0,6500,6503,247750.0,13000.0,13000,,No error
25731695.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 11:21:17,7000.0,7004.0,7000,7004,302500.0,14000.0,14000,,No error
25732932.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 11:58:17,7000.0,7004.0,7000,7004,347000.0,14000.0,14000,,No error
25734340.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 12:35:17,7000.0,7004.0,7000,7004,17000.0,14000.0,14000,,No error
25735480.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:12:17,7000.0,7004.0,7000,7004,61000.0,14000.0,14000,,No error
25735725.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:16:16,3250.0,3252.0,3250,3252,75000.0,6500.0,6500,,No error
25735901.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:22:17,2500.0,2502.0,2500,2502,81500.0,5000.0,5000,,No error
25736078.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:28:16,2875.0,2879.0,2875,2879,86500.0,5750.0,5750,,No error
25737151.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:49:17,7000.0,7004.0,7000,7004,92250.0,14000.0,14000,,No error
25737286.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:53:16,3250.0,3252.0,3250,3252,106250.0,6500.0,6500,,No error
25737423.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 13:59:16,2500.0,2502.0,2500,2502,112750.0,5000.0,5000,,No error
25737696.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 14:05:16,2875.0,2879.0,2875,2879,117750.0,5750.0,5750,,No error
25738512.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 14:26:17,7000.0,6999.0,7000,6999,123500.0,14000.0,14000,,No error
25738628.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 14:30:10,3250.0,3247.0,3250,3247,137500.0,6500.0,6500,,No error
25738990.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 14:36:09,2500.0,2499.0,2500,2499,144000.0,5000.0,5000,,No error
25739196.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 14:42:09,2875.0,2879.0,2875,2879,149000.0,5750.0,5750,,No error
25739771.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 15:03:17,7000.0,6996.0,7000,6996,154750.0,14000.0,14000,,No error
25740042.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 15:07:18,3250.0,3252.0,3250,3252,168750.0,6500.0,6500,,No error
25740240.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 15:13:09,2500.0,2502.0,2500,2502,175250.0,5000.0,5000,,No error
25740485.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 15:19:09,2875.0,2877.0,2875,2877,180250.0,5750.0,5750,,No error
25741144.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 15:41:17,7000.0,7004.0,7000,7004,186000.0,14000.0,14000,,No error
25742514.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:17:17,7000.0,7003.0,7000,7003,217250.0,14000.0,14000,769.0,Connection closed
25742674.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:21:12,3250.0,3252.0,3250,3252,231250.0,6500.0,6500,769.0,Connection closed
25742846.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:27:09,2500.0,2502.0,2500,2502,237750.0,5000.0,5000,769.0,Connection closed
25743234.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:33:16,2875.0,451.0,2875,451,242750.0,5750.0,5750,769.0,Connection closed
25744061.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:52:08,3500.0,3504.0,3500,3504,248500.0,7000.0,7000,769.0,Rate limit SPF
25744286.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 16:58:09,3250.0,3252.0,3250,3252,255500.0,6500.0,6500,,No error
25744547.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-15 17:04:18,2500.0,2497.0,2500,2497,262000.0,5000.0,5000,,No error
25793730.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 17:34:18,16000.0,16006.0,4000,4002,302400.0,32000.0,8000,,No error
25794950.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 18:06:17,15639.0,15640.0,3910,3910,334400.0,36000.0,9000,,No error
25796313.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 18:36:17,19000.0,19006.0,4750,4752,0.0,38000.0,9500,,No error
25797556.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 19:06:16,20000.0,20006.0,5000,5002,38000.0,40000.0,10000,,No error
25798933.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 19:36:17,21000.0,21005.0,5250,5252,78000.0,42000.0,10500,,No error
25799971.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 20:06:17,22000.0,19484.0,5500,5500,120000.0,44000.0,11000,,No error
25801404.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 20:36:17,23000.0,23004.0,5750,5751,164000.0,46000.0,11500,,No error
25805715.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 22:31:45,7000.0,7005.0,7000,7005,210000.0,14000.0,14000,,No error
25806709.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 23:02:16,7500.0,7504.0,7500,7504,266000.0,15000.0,15000,,No error
25807759.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-16 23:32:16,8000.0,8005.0,8000,8005,317500.0,16000.0,16000,,No error
25808746.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-17 00:01:46,8500.0,8506.0,8500,8506,0.0,17000.0,17000,,No error
25809862.0,s_cmh8_3583,cmh8,142.147.96.125,2026-04-17 00:32:16,9000.0,9006.0,9000,9006,58500.0,18000.0,18000,,No error
25648185.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 13:44:32,12800.0,12801.0,12800,12801,291270.0,38400.0,38400,,No error
25652484.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 15:49:18,3800.0,3790.0,3800,3790,38940.0,11400.0,11400,11392.0,Other
25652856.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 16:01:18,4800.0,4804.0,4800,4804,60180.0,14400.0,14400,11392.0,Connection closed
25654003.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 16:25:18,3850.0,3852.0,3850,3852,99480.0,11550.0,11550,,No error
25654714.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 16:37:20,4900.0,4903.0,4900,4903,121020.0,14700.0,14700,,No error
25655554.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 17:01:17,3900.0,3902.0,3900,3902,160980.0,11700.0,11700,,No error
25656275.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 17:13:17,5000.0,5004.0,5000,5004,182820.0,15000.0,15000,,No error
25657116.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 17:35:19,3950.0,3951.0,3950,3951,223440.0,11850.0,11850,,No error
25657658.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 17:49:19,5100.0,5103.0,5100,5103,245580.0,15300.0,15300,,No error
25658774.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 18:13:17,4000.0,1847.0,4000,1847,286860.0,12000.0,12000,7230.0,Rate limit SPF
25659064.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-13 18:23:12,5200.0,14.0,5200,14,305820.0,15600.0,15600,5218.0,Rate limit DKIM
25676142.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 02:06:17,8050.0,8050.0,8050,8050,196920.0,24150.0,24150,23992.0,Other
25676534.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 02:19:17,7900.0,7904.0,7900,7904,241410.0,23700.0,23700,23992.0,Other
25677209.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 02:42:17,8300.0,1002.0,8300,1002,304400.0,24900.0,24900,1102.0,Rate limit DKIM
25686371.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 10:21:18,7000.0,7002.0,7000,7002,95340.0,21000.0,21000,,No error
25686643.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 10:35:18,7000.0,7003.0,7000,7003,137340.0,21000.0,21000,,No error
25686996.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 10:57:17,7250.0,6770.0,7250,6770,201840.0,21750.0,21750,,No error
25687415.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-14 11:11:17,7250.0,4196.0,7250,4196,245340.0,21750.0,21750,,No error
25718692.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 00:48:17,6000.0,6002.0,3000,3001,53500.0,18000.0,9000,,No error
25718692.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 00:48:17,6000.0,6002.0,3000,3001,53500.0,18000.0,9000,,No error
25719025.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 01:02:17,6250.0,6254.0,6250,6254,90250.0,18750.0,18750,,No error
25719754.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 01:24:17,6000.0,674.0,6000,674,141500.0,18000.0,18000,1006.0,Rate limit SPF
25731117.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 10:56:17,5000.0,5001.0,5000,5001,273750.0,10000.0,10000,,No error
25731335.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 11:08:17,6250.0,6252.0,6250,6252,296250.0,6250.0,6250,,No error
25732164.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 11:34:17,5000.0,5002.0,5000,5002,329500.0,5000.0,5000,6101.0,Rate limit unsolicited
25732240.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 11:37:10,6250.0,6101.0,6250,6101,334500.0,6250.0,6250,6101.0,Rate limit unsolicited
25732501.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 11:45:17,6250.0,6254.0,6250,6254,340750.0,6250.0,6250,6101.0,Rate limit unsolicited
25733436.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 12:10:17,5000.0,4178.0,5000,4178,0.0,5000.0,5000,4178.0,Rate limit DKIM
25733608.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 12:14:17,5750.0,0.0,5750,0,5000.0,5750.0,5750,4178.0,Rate limit SPF
25733798.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-15 12:20:10,6250.0,5.0,6250,5,10750.0,6250.0,6250,0.0,Connection closed
25793730.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-16 17:34:18,16000.0,16006.0,4000,4001,302400.0,32000.0,8000,,No error
25794950.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-16 18:06:17,15639.0,15640.0,3910,3910,334400.0,36000.0,9000,,No error
25796313.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-16 18:36:17,19000.0,19006.0,4750,4751,0.0,38000.0,9500,,No error
25797556.0,s_cmh8_3583,cmh8,142.147.96.126,2026-04-16 19:06:16,20000.0,20006.0,5000,5001,38000.0,40000.0,10000,,No error
